time_period,old_la_code,new_la_code,la_name,nc_year,full_time,part_time,headcount,fte
202021,393,E08000023,South Tyneside,year_group_8,1705,0,1705,1705
202021,393,E08000023,South Tyneside,year_group_9,1612,0,1612,1612
202021,394,E08000024,Sunderland,reception,2943,29,2972,2957.5
202021,394,E08000024,Sunderland,year_group_1,2916,0,2916,2916
202021,394,E08000024,Sunderland,year_group_10,2885,0,2885,2885
202021,394,E08000024,Sunderland,year_group_11,2797,0,2797,2797
202021,394,E08000024,Sunderland,year_group_12,617,0,617,617
202021,394,E08000024,Sunderland,year_group_13,487,0,487,487
202021,394,E08000024,Sunderland,year_group_14,0,0,0,0
202021,394,E08000024,Sunderland,year_group_2,2872,0,2872,2872
202021,394,E08000024,Sunderland,year_group_3,2937,0,2937,2937
202021,394,E08000024,Sunderland,year_group_4,3215,0,3215,3215
202021,394,E08000024,Sunderland,year_group_5,3191,0,3191,3191
202021,394,E08000024,Sunderland,year_group_6,3100,0,3100,3100
202021,394,E08000024,Sunderland,year_group_7,2942,0,2942,2942
202021,394,E08000024,Sunderland,year_group_8,3101,0,3101,3101
202021,394,E08000024,Sunderland,year_group_9,3015,0,3015,3015
202021,805,E06000001,Hartlepool,reception,1030,27,1057,1043.5
202021,805,E06000001,Hartlepool,year_group_1,1058,0,1058,1058
202021,805,E06000001,Hartlepool,year_group_10,1090,0,1090,1090
202021,805,E06000001,Hartlepool,year_group_11,1054,0,1054,1054
202021,805,E06000001,Hartlepool,year_group_12,182,0,182,182
202021,805,E06000001,Hartlepool,year_group_13,101,0,101,101
202021,805,E06000001,Hartlepool,year_group_14,0,0,0,0
202021,805,E06000001,Hartlepool,year_group_2,1084,0,1084,1084
202021,805,E06000001,Hartlepool,year_group_3,1074,0,1074,1074
202021,805,E06000001,Hartlepool,year_group_4,1174,0,1174,1174
202021,805,E06000001,Hartlepool,year_group_5,1183,0,1183,1183
202021,805,E06000001,Hartlepool,year_group_6,1174,0,1174,1174
202021,805,E06000001,Hartlepool,year_group_7,1145,0,1145,1145
202021,805,E06000001,Hartlepool,year_group_8,1144,0,1144,1144
202021,805,E06000001,Hartlepool,year_group_9,1097,0,1097,1097
202021,806,E06000002,Middlesbrough,reception,1701,163,1864,1782.5
202021,806,E06000002,Middlesbrough,year_group_1,1880,0,1880,1880
202021,806,E06000002,Middlesbrough,year_group_10,1576,0,1576,1576
202021,806,E06000002,Middlesbrough,year_group_11,1522,0,1522,1522
202021,806,E06000002,Middlesbrough,year_group_12,329,0,329,329
202021,806,E06000002,Middlesbrough,year_group_13,220,0,220,220
202021,806,E06000002,Middlesbrough,year_group_14,0,0,0,0
202021,806,E06000002,Middlesbrough,year_group_2,1947,0,1947,1947
202021,806,E06000002,Middlesbrough,year_group_3,1990,0,1990,1990
202021,806,E06000002,Middlesbrough,year_group_4,1950,0,1950,1950
202021,806,E06000002,Middlesbrough,year_group_5,2038,0,2038,2038
202021,806,E06000002,Middlesbrough,year_group_6,1915,0,1915,1915
202021,806,E06000002,Middlesbrough,year_group_7,1694,0,1694,1694
202021,806,E06000002,Middlesbrough,year_group_8,1696,0,1696,1696
202021,806,E06000002,Middlesbrough,year_group_9,1622,0,1622,1622
202021,807,E06000003,Redcar and Cleveland,reception,1284,163,1447,1365.5
202021,807,E06000003,Redcar and Cleveland,year_group_1,1484,0,1484,1484
202021,807,E06000003,Redcar and Cleveland,year_group_10,1685,0,1685,1685
202021,807,E06000003,Redcar and Cleveland,year_group_11,1574,1,1575,1574.5
202021,807,E06000003,Redcar and Cleveland,year_group_12,103,0,103,103
202021,807,E06000003,Redcar and Cleveland,year_group_13,70,0,70,70
202021,807,E06000003,Redcar and Cleveland,year_group_14,0,0,0,0
202021,807,E06000003,Redcar and Cleveland,year_group_2,1571,0,1571,1571
202021,807,E06000003,Redcar and Cleveland,year_group_3,1599,0,1599,1599
202021,807,E06000003,Redcar and Cleveland,year_group_4,1696,0,1696,1696
202021,807,E06000003,Redcar and Cleveland,year_group_5,1691,0,1691,1691
202021,807,E06000003,Redcar and Cleveland,year_group_6,1627,0,1627,1627
202021,807,E06000003,Redcar and Cleveland,year_group_7,1591,0,1591,1591
202021,807,E06000003,Redcar and Cleveland,year_group_8,1665,0,1665,1665
202021,807,E06000003,Redcar and Cleveland,year_group_9,1641,0,1641,1641
202021,808,E06000004,Stockton-on-Tees,reception,2206,121,2327,2266.5
202021,808,E06000004,Stockton-on-Tees,year_group_1,2345,0,2345,2345
202021,808,E06000004,Stockton-on-Tees,year_group_10,2200,0,2200,2200
202021,808,E06000004,Stockton-on-Tees,year_group_11,2153,0,2153,2153
202021,808,E06000004,Stockton-on-Tees,year_group_12,318,0,318,318
202021,808,E06000004,Stockton-on-Tees,year_group_13,255,0,255,255
202021,808,E06000004,Stockton-on-Tees,year_group_14,0,0,0,0
202021,808,E06000004,Stockton-on-Tees,year_group_2,2427,0,2427,2427
202021,808,E06000004,Stockton-on-Tees,year_group_3,2489,0,2489,2489
202021,808,E06000004,Stockton-on-Tees,year_group_4,2527,0,2527,2527
202021,808,E06000004,Stockton-on-Tees,year_group_5,2582,0,2582,2582
202021,808,E06000004,Stockton-on-Tees,year_group_6,2531,0,2531,2531
202021,808,E06000004,Stockton-on-Tees,year_group_7,2316,0,2316,2316
202021,808,E06000004,Stockton-on-Tees,year_group_8,2387,0,2387,2387
202021,808,E06000004,Stockton-on-Tees,year_group_9,2274,0,2274,2274
202021,840,E06000047,County Durham,reception,5332,0,5332,5332
202021,840,E06000047,County Durham,year_group_1,5331,0,5331,5331
202021,840,E06000047,County Durham,year_group_10,5150,0,5150,5150
202021,840,E06000047,County Durham,year_group_11,5061,0,5061,5061
202021,840,E06000047,County Durham,year_group_12,2120,0,2120,2120
202021,840,E06000047,County Durham,year_group_13,1780,0,1780,1780
202021,840,E06000047,County Durham,year_group_14,42,0,42,42
202021,840,E06000047,County Durham,year_group_2,5375,0,5375,5375
202021,840,E06000047,County Durham,year_group_3,5573,0,5573,5573
202021,840,E06000047,County Durham,year_group_4,5607,0,5607,5607
202021,840,E06000047,County Durham,year_group_5,5806,0,5806,5806
202021,840,E06000047,County Durham,year_group_6,5701,0,5701,5701
202021,840,E06000047,County Durham,year_group_7,5252,0,5252,5252
202021,840,E06000047,County Durham,year_group_8,5460,0,5460,5460
202021,840,E06000047,County Durham,year_group_9,5310,0,5310,5310
202021,841,E06000005,Darlington,reception,1169,13,1182,1175.5
202021,841,E06000005,Darlington,year_group_1,1214,0,1214,1214
202021,841,E06000005,Darlington,year_group_10,1169,0,1169,1169
202021,841,E06000005,Darlington,year_group_11,1125,0,1125,1125
202021,841,E06000005,Darlington,year_group_12,186,0,186,186
202021,841,E06000005,Darlington,year_group_13,161,0,161,161
202021,841,E06000005,Darlington,year_group_14,0,0,0,0
202021,841,E06000005,Darlington,year_group_2,1196,0,1196,1196
202021,841,E06000005,Darlington,year_group_3,1271,0,1271,1271
202021,841,E06000005,Darlington,year_group_4,1319,0,1319,1319
202021,841,E06000005,Darlington,year_group_5,1267,0,1267,1267
202021,841,E06000005,Darlington,year_group_6,1312,0,1312,1312
202021,841,E06000005,Darlington,year_group_7,1319,0,1319,1319
202021,841,E06000005,Darlington,year_group_8,1254,0,1254,1254
202021,841,E06000005,Darlington,year_group_9,1186,0,1186,1186
202021,929,E06000057,Northumberland,reception,3112,108,3220,3166
202021,929,E06000057,Northumberland,year_group_1,3094,0,3094,3094
202021,929,E06000057,Northumberland,year_group_10,3143,0,3143,3143
202021,929,E06000057,Northumberland,year_group_11,3061,0,3061,3061
202021,929,E06000057,Northumberland,year_group_12,1558,0,1558,1558
202021,929,E06000057,Northumberland,year_group_13,1298,0,1298,1298
202021,929,E06000057,Northumberland,year_group_14,0,0,0,0
202021,929,E06000057,Northumberland,year_group_2,3166,0,3166,3166
202021,929,E06000057,Northumberland,year_group_3,3322,0,3322,3322
202021,929,E06000057,Northumberland,year_group_4,3536,0,3536,3536
202021,929,E06000057,Northumberland,year_group_5,3382,0,3382,3382
202021,929,E06000057,Northumberland,year_group_6,3344,0,3344,3344
202021,929,E06000057,Northumberland,year_group_7,3250,0,3250,3250
202021,929,E06000057,Northumberland,year_group_8,3406,0,3406,3406
202021,929,E06000057,Northumberland,year_group_9,3150,0,3150,3150
202021,340,E08000011,Knowsley,reception,1854,10,1864,1859
202021,340,E08000011,Knowsley,year_group_1,1871,0,1871,1871
202021,340,E08000011,Knowsley,year_group_10,1160,0,1160,1160
202021,340,E08000011,Knowsley,year_group_11,1099,0,1099,1099
202021,340,E08000011,Knowsley,year_group_12,25,0,25,25
202021,340,E08000011,Knowsley,year_group_13,19,0,19,19
202021,340,E08000011,Knowsley,year_group_14,0,0,0,0
202021,340,E08000011,Knowsley,year_group_2,1796,0,1796,1796
202021,340,E08000011,Knowsley,year_group_3,1883,0,1883,1883
202021,340,E08000011,Knowsley,year_group_4,1948,0,1948,1948
202021,340,E08000011,Knowsley,year_group_5,1864,0,1864,1864
202021,340,E08000011,Knowsley,year_group_6,1766,0,1766,1766
202021,340,E08000011,Knowsley,year_group_7,1166,0,1166,1166
202021,340,E08000011,Knowsley,year_group_8,1173,0,1173,1173
202021,340,E08000011,Knowsley,year_group_9,1093,0,1093,1093
202021,341,E08000012,Liverpool,reception,5493,0,5493,5493
202021,341,E08000012,Liverpool,year_group_1,5626,0,5626,5626
202021,341,E08000012,Liverpool,year_group_10,5164,0,5164,5164
202021,341,E08000012,Liverpool,year_group_11,4898,0,4898,4898
202021,341,E08000012,Liverpool,year_group_12,3182,0,3182,3182
202021,341,E08000012,Liverpool,year_group_13,2591,0,2591,2591
202021,341,E08000012,Liverpool,year_group_14,12,0,12,12
202021,341,E08000012,Liverpool,year_group_2,5396,0,5396,5396
202021,341,E08000012,Liverpool,year_group_3,5421,0,5421,5421
202021,341,E08000012,Liverpool,year_group_4,5514,0,5514,5514
202021,341,E08000012,Liverpool,year_group_5,5441,0,5441,5441
202021,341,E08000012,Liverpool,year_group_6,5175,0,5175,5175
202021,341,E08000012,Liverpool,year_group_7,5243,0,5243,5243
202021,341,E08000012,Liverpool,year_group_8,5355,0,5355,5355
202021,341,E08000012,Liverpool,year_group_9,5000,0,5000,5000
202021,342,E08000013,St. Helens,reception,1965,24,1989,1977
202021,342,E08000013,St. Helens,year_group_1,2011,0,2011,2011
202021,342,E08000013,St. Helens,year_group_10,1997,0,1997,1997
202021,342,E08000013,St. Helens,year_group_11,1873,0,1873,1873
202021,342,E08000013,St. Helens,year_group_12,575,0,575,575
202021,342,E08000013,St. Helens,year_group_13,442,0,442,442
202021,342,E08000013,St. Helens,year_group_14,0,0,0,0
202021,342,E08000013,St. Helens,year_group_2,2056,0,2056,2056
202021,342,E08000013,St. Helens,year_group_3,2096,0,2096,2096
202021,342,E08000013,St. Helens,year_group_4,2169,0,2169,2169
202021,342,E08000013,St. Helens,year_group_5,2134,0,2134,2134
202021,342,E08000013,St. Helens,year_group_6,2126,0,2126,2126
202021,342,E08000013,St. Helens,year_group_7,2078,0,2078,2078
202021,342,E08000013,St. Helens,year_group_8,2134,0,2134,2134
202021,342,E08000013,St. Helens,year_group_9,1983,0,1983,1983
202021,343,E08000014,Sefton,reception,2924,26,2950,2937
202021,343,E08000014,Sefton,year_group_1,2897,0,2897,2897
202021,343,E08000014,Sefton,year_group_10,2862,0,2862,2862
202021,343,E08000014,Sefton,year_group_11,2786,0,2786,2786
202021,343,E08000014,Sefton,year_group_12,871,0,871,871
202021,343,E08000014,Sefton,year_group_13,778,0,778,778
202021,343,E08000014,Sefton,year_group_14,0,0,0,0
202021,343,E08000014,Sefton,year_group_2,3023,0,3023,3023
202021,343,E08000014,Sefton,year_group_3,3003,0,3003,3003
202021,343,E08000014,Sefton,year_group_4,3024,0,3024,3024
202021,343,E08000014,Sefton,year_group_5,3105,0,3105,3105
202021,343,E08000014,Sefton,year_group_6,3041,0,3041,3041
202021,343,E08000014,Sefton,year_group_7,3048,0,3048,3048
202021,343,E08000014,Sefton,year_group_8,3023,0,3023,3023
202021,343,E08000014,Sefton,year_group_9,2960,0,2960,2960
202021,344,E08000015,Wirral,reception,3513,42,3555,3534
202021,344,E08000015,Wirral,year_group_1,3552,0,3552,3552
202021,344,E08000015,Wirral,year_group_10,3609,0,3609,3609
202021,344,E08000015,Wirral,year_group_11,3486,0,3486,3486
202021,344,E08000015,Wirral,year_group_12,1871,0,1871,1871
202021,344,E08000015,Wirral,year_group_13,1504,0,1504,1504
202021,344,E08000015,Wirral,year_group_14,12,0,12,12
202021,344,E08000015,Wirral,year_group_2,3629,0,3629,3629
202021,344,E08000015,Wirral,year_group_3,3621,0,3621,3621
202021,344,E08000015,Wirral,year_group_4,3856,0,3856,3856
202021,344,E08000015,Wirral,year_group_5,3766,0,3766,3766
202021,344,E08000015,Wirral,year_group_6,3722,0,3722,3722
202021,344,E08000015,Wirral,year_group_7,3780,0,3780,3780
202021,344,E08000015,Wirral,year_group_8,3777,0,3777,3777
202021,344,E08000015,Wirral,year_group_9,3779,0,3779,3779
202021,350,E08000001,Bolton,reception,3856,5,3861,3858.5
202021,350,E08000001,Bolton,year_group_1,3925,0,3925,3925
202021,350,E08000001,Bolton,year_group_10,3718,0,3718,3718
202021,350,E08000001,Bolton,year_group_11,3594,0,3594,3594
202021,350,E08000001,Bolton,year_group_12,662,0,662,662
202021,350,E08000001,Bolton,year_group_13,590,0,590,590
202021,350,E08000001,Bolton,year_group_14,0,0,0,0
202021,350,E08000001,Bolton,year_group_2,4015,0,4015,4015
202021,350,E08000001,Bolton,year_group_3,3996,0,3996,3996
202021,350,E08000001,Bolton,year_group_4,4180,0,4180,4180
202021,350,E08000001,Bolton,year_group_5,4125,0,4125,4125
202021,350,E08000001,Bolton,year_group_6,4060,0,4060,4060
202021,350,E08000001,Bolton,year_group_7,4098,0,4098,4098
202021,350,E08000001,Bolton,year_group_8,3982,0,3982,3982
202021,350,E08000001,Bolton,year_group_9,3836,0,3836,3836
202021,351,E08000002,Bury,reception,2244,5,2249,2246.5
202021,351,E08000002,Bury,year_group_1,2257,0,2257,2257
202021,351,E08000002,Bury,year_group_10,2222,0,2222,2222
202021,351,E08000002,Bury,year_group_11,2244,0,2244,2244
202021,351,E08000002,Bury,year_group_12,16,0,16,16
202021,351,E08000002,Bury,year_group_13,0,0,0,0
202021,351,E08000002,Bury,year_group_14,0,0,0,0
202021,351,E08000002,Bury,year_group_2,2303,0,2303,2303
202021,351,E08000002,Bury,year_group_3,2350,0,2350,2350
202021,351,E08000002,Bury,year_group_4,2461,0,2461,2461
202021,351,E08000002,Bury,year_group_5,2385,0,2385,2385
202021,351,E08000002,Bury,year_group_6,2363,0,2363,2363
202021,351,E08000002,Bury,year_group_7,2272,0,2272,2272
202021,351,E08000002,Bury,year_group_8,2336,0,2336,2336
202021,351,E08000002,Bury,year_group_9,2283,0,2283,2283
202021,352,E08000003,Manchester,reception,6852,21,6873,6862.5
202021,352,E08000003,Manchester,year_group_1,7116,0,7116,7116
202021,352,E08000003,Manchester,year_group_10,6133,0,6133,6133
202021,352,E08000003,Manchester,year_group_11,5629,0,5629,5629
202021,352,E08000003,Manchester,year_group_12,1023,0,1023,1023
202021,352,E08000003,Manchester,year_group_13,754,0,754,754
202021,352,E08000003,Manchester,year_group_14,0,0,0,0
202021,352,E08000003,Manchester,year_group_2,6975,0,6975,6975
202021,352,E08000003,Manchester,year_group_3,7182,0,7182,7182
202021,352,E08000003,Manchester,year_group_4,7175,0,7175,7175
202021,352,E08000003,Manchester,year_group_5,7166,0,7166,7166
202021,352,E08000003,Manchester,year_group_6,7178,0,7178,7178
202021,352,E08000003,Manchester,year_group_7,6451,0,6451,6451
202021,352,E08000003,Manchester,year_group_8,6271,0,6271,6271
202021,352,E08000003,Manchester,year_group_9,6212,0,6212,6212
202021,353,E08000004,Oldham,reception,3363,8,3371,3367
202021,353,E08000004,Oldham,year_group_1,3369,0,3369,3369
202021,353,E08000004,Oldham,year_group_10,3248,0,3248,3248
202021,353,E08000004,Oldham,year_group_11,3186,0,3186,3186
202021,353,E08000004,Oldham,year_group_12,457,0,457,457
202021,353,E08000004,Oldham,year_group_13,449,0,449,449
202021,353,E08000004,Oldham,year_group_14,0,0,0,0
202021,353,E08000004,Oldham,year_group_2,3385,0,3385,3385
202021,353,E08000004,Oldham,year_group_3,3506,0,3506,3506
202021,353,E08000004,Oldham,year_group_4,3409,0,3409,3409
202021,353,E08000004,Oldham,year_group_5,3580,0,3580,3580
202021,353,E08000004,Oldham,year_group_6,3525,0,3525,3525
202021,353,E08000004,Oldham,year_group_7,3479,0,3479,3479
202021,353,E08000004,Oldham,year_group_8,3460,0,3460,3460
202021,353,E08000004,Oldham,year_group_9,3338,0,3338,3338
202021,354,E08000005,Rochdale,reception,3011,2,3013,3012
202021,354,E08000005,Rochdale,year_group_1,2957,0,2957,2957
202021,354,E08000005,Rochdale,year_group_10,2632,0,2632,2632
202021,354,E08000005,Rochdale,year_group_11,2648,0,2648,2648
202021,354,E08000005,Rochdale,year_group_12,77,0,77,77
202021,354,E08000005,Rochdale,year_group_13,58,0,58,58
202021,354,E08000005,Rochdale,year_group_14,0,0,0,0
202021,354,E08000005,Rochdale,year_group_2,3007,0,3007,3007
202021,354,E08000005,Rochdale,year_group_3,3093,0,3093,3093
202021,354,E08000005,Rochdale,year_group_4,3107,0,3107,3107
202021,354,E08000005,Rochdale,year_group_5,3051,0,3051,3051
202021,354,E08000005,Rochdale,year_group_6,3030,0,3030,3030
202021,354,E08000005,Rochdale,year_group_7,2813,0,2813,2813
202021,354,E08000005,Rochdale,year_group_8,2808,0,2808,2808
202021,354,E08000005,Rochdale,year_group_9,2775,0,2775,2775
202021,355,E08000006,Salford,reception,3113,1,3114,3113.5
202021,355,E08000006,Salford,year_group_1,3005,0,3005,3005
202021,355,E08000006,Salford,year_group_10,2327,0,2327,2327
202021,355,E08000006,Salford,year_group_11,2325,0,2325,2325
202021,355,E08000006,Salford,year_group_12,63,0,63,63
202021,355,E08000006,Salford,year_group_13,68,0,68,68
202021,355,E08000006,Salford,year_group_14,0,0,0,0
202021,355,E08000006,Salford,year_group_2,3008,0,3008,3008
202021,355,E08000006,Salford,year_group_3,3168,0,3168,3168
202021,355,E08000006,Salford,year_group_4,3114,0,3114,3114
202021,355,E08000006,Salford,year_group_5,3189,0,3189,3189
202021,355,E08000006,Salford,year_group_6,3081,0,3081,3081
202021,355,E08000006,Salford,year_group_7,2503,0,2503,2503
202021,355,E08000006,Salford,year_group_8,2486,0,2486,2486
202021,355,E08000006,Salford,year_group_9,2449,0,2449,2449
202021,356,E08000007,Stockport,reception,3443,25,3468,3455.5
202021,356,E08000007,Stockport,year_group_1,3497,0,3497,3497
202021,356,E08000007,Stockport,year_group_10,2942,0,2942,2942
202021,356,E08000007,Stockport,year_group_11,2849,0,2849,2849
202021,356,E08000007,Stockport,year_group_12,188,0,188,188
202021,356,E08000007,Stockport,year_group_13,187,0,187,187
202021,356,E08000007,Stockport,year_group_14,0,0,0,0
202021,356,E08000007,Stockport,year_group_2,3493,0,3493,3493
202021,356,E08000007,Stockport,year_group_3,3540,0,3540,3540
202021,356,E08000007,Stockport,year_group_4,3533,0,3533,3533
202021,356,E08000007,Stockport,year_group_5,3529,0,3529,3529
202021,356,E08000007,Stockport,year_group_6,3404,0,3404,3404
202021,356,E08000007,Stockport,year_group_7,3222,0,3222,3222
202021,356,E08000007,Stockport,year_group_8,3222,0,3222,3222
202021,356,E08000007,Stockport,year_group_9,3106,0,3106,3106
202021,357,E08000008,Tameside,reception,2773,14,2787,2780
202021,357,E08000008,Tameside,year_group_1,2874,0,2874,2874
202021,357,E08000008,Tameside,year_group_10,2761,0,2761,2761
202021,357,E08000008,Tameside,year_group_11,2655,0,2655,2655
202021,357,E08000008,Tameside,year_group_12,0,0,0,0
202021,357,E08000008,Tameside,year_group_13,0,0,0,0
202021,357,E08000008,Tameside,year_group_14,0,0,0,0
202021,357,E08000008,Tameside,year_group_2,2896,0,2896,2896
202021,357,E08000008,Tameside,year_group_3,2982,0,2982,2982
202021,357,E08000008,Tameside,year_group_4,3075,0,3075,3075
202021,357,E08000008,Tameside,year_group_5,3009,0,3009,3009
202021,357,E08000008,Tameside,year_group_6,3119,0,3119,3119
202021,357,E08000008,Tameside,year_group_7,2957,0,2957,2957
202021,357,E08000008,Tameside,year_group_8,2942,0,2942,2942
202021,357,E08000008,Tameside,year_group_9,2883,0,2883,2883
202021,358,E08000009,Trafford,reception,2883,13,2896,2889.5
202021,358,E08000009,Trafford,year_group_1,2900,0,2900,2900
202021,358,E08000009,Trafford,year_group_10,3208,0,3208,3208
202021,358,E08000009,Trafford,year_group_11,3139,0,3139,3139
202021,358,E08000009,Trafford,year_group_12,1340,0,1340,1340
202021,358,E08000009,Trafford,year_group_13,1221,0,1221,1221
202021,358,E08000009,Trafford,year_group_14,0,0,0,0
202021,358,E08000009,Trafford,year_group_2,2967,0,2967,2967
202021,358,E08000009,Trafford,year_group_3,2956,0,2956,2956
202021,358,E08000009,Trafford,year_group_4,3149,0,3149,3149
202021,358,E08000009,Trafford,year_group_5,3148,0,3148,3148
202021,358,E08000009,Trafford,year_group_6,3043,0,3043,3043
202021,358,E08000009,Trafford,year_group_7,3391,0,3391,3391
202021,358,E08000009,Trafford,year_group_8,3318,0,3318,3318
202021,358,E08000009,Trafford,year_group_9,3265,0,3265,3265
202021,359,E08000010,Wigan,reception,3566,0,3566,3566
202021,359,E08000010,Wigan,year_group_1,3635,0,3635,3635
202021,359,E08000010,Wigan,year_group_10,3709,0,3709,3709
202021,359,E08000010,Wigan,year_group_11,3645,0,3645,3645
202021,359,E08000010,Wigan,year_group_12,275,0,275,275
202021,359,E08000010,Wigan,year_group_13,193,0,193,193
202021,359,E08000010,Wigan,year_group_14,0,0,0,0
202021,359,E08000010,Wigan,year_group_2,3632,0,3632,3632
202021,359,E08000010,Wigan,year_group_3,3738,0,3738,3738
202021,359,E08000010,Wigan,year_group_4,3826,0,3826,3826
202021,359,E08000010,Wigan,year_group_5,3962,0,3962,3962
202021,359,E08000010,Wigan,year_group_6,3853,0,3853,3853
202021,359,E08000010,Wigan,year_group_7,3891,0,3891,3891
202021,359,E08000010,Wigan,year_group_8,3939,0,3939,3939
202021,359,E08000010,Wigan,year_group_9,3632,0,3632,3632
202021,876,E06000006,Halton,reception,1460,1,1461,1460.5
202021,876,E06000006,Halton,year_group_1,1529,0,1529,1529
202021,876,E06000006,Halton,year_group_10,1583,0,1583,1583
202021,876,E06000006,Halton,year_group_11,1474,0,1474,1474
202021,876,E06000006,Halton,year_group_12,119,0,119,119
202021,876,E06000006,Halton,year_group_13,79,0,79,79
202021,876,E06000006,Halton,year_group_14,0,0,0,0
202021,876,E06000006,Halton,year_group_2,1436,0,1436,1436
202021,876,E06000006,Halton,year_group_3,1564,0,1564,1564
202021,876,E06000006,Halton,year_group_4,1559,0,1559,1559
202021,876,E06000006,Halton,year_group_5,1514,0,1514,1514
202021,876,E06000006,Halton,year_group_6,1596,0,1596,1596
202021,876,E06000006,Halton,year_group_7,1457,0,1457,1457
202021,876,E06000006,Halton,year_group_8,1620,0,1620,1620
202021,876,E06000006,Halton,year_group_9,1501,0,1501,1501
202021,877,E06000007,Warrington,reception,2352,0,2352,2352
202021,877,E06000007,Warrington,year_group_1,2519,0,2519,2519
202021,877,E06000007,Warrington,year_group_10,2390,0,2390,2390
202021,877,E06000007,Warrington,year_group_11,2417,0,2417,2417
202021,877,E06000007,Warrington,year_group_12,492,0,492,492
202021,877,E06000007,Warrington,year_group_13,466,0,466,466
202021,877,E06000007,Warrington,year_group_14,0,0,0,0
202021,877,E06000007,Warrington,year_group_2,2412,0,2412,2412
202021,877,E06000007,Warrington,year_group_3,2527,0,2527,2527
202021,877,E06000007,Warrington,year_group_4,2592,0,2592,2592
202021,877,E06000007,Warrington,year_group_5,2600,0,2600,2600
202021,877,E06000007,Warrington,year_group_6,2578,0,2578,2578
202021,877,E06000007,Warrington,year_group_7,2523,0,2523,2523
202021,877,E06000007,Warrington,year_group_8,2578,0,2578,2578
202021,877,E06000007,Warrington,year_group_9,2475,0,2475,2475
202021,888,E10000017,Lancashire,reception,13664,21,13685,13674.5
202021,888,E10000017,Lancashire,year_group_1,13700,0,13700,13700
202021,888,E10000017,Lancashire,year_group_10,13118,0,13118,13118
202021,888,E10000017,Lancashire,year_group_11,13013,0,13013,13013
202021,888,E10000017,Lancashire,year_group_12,1889,0,1889,1889
202021,888,E10000017,Lancashire,year_group_13,1757,0,1757,1757
202021,888,E10000017,Lancashire,year_group_14,0,0,0,0
202021,888,E10000017,Lancashire,year_group_2,13725,0,13725,13725
202021,888,E10000017,Lancashire,year_group_3,14076,0,14076,14076
202021,888,E10000017,Lancashire,year_group_4,14159,0,14159,14159
202021,888,E10000017,Lancashire,year_group_5,14461,0,14461,14461
202021,888,E10000017,Lancashire,year_group_6,14130,0,14130,14130
202021,888,E10000017,Lancashire,year_group_7,13852,0,13852,13852
202021,888,E10000017,Lancashire,year_group_8,13876,0,13876,13876
202021,888,E10000017,Lancashire,year_group_9,13444,0,13444,13444
202021,889,E06000008,Blackburn with Darwen,reception,2040,4,2044,2042
202021,889,E06000008,Blackburn with Darwen,year_group_1,2123,0,2123,2123
202021,889,E06000008,Blackburn with Darwen,year_group_10,2041,0,2041,2041
202021,889,E06000008,Blackburn with Darwen,year_group_11,2081,0,2081,2081
202021,889,E06000008,Blackburn with Darwen,year_group_12,426,0,426,426
202021,889,E06000008,Blackburn with Darwen,year_group_13,388,0,388,388
202021,889,E06000008,Blackburn with Darwen,year_group_14,0,0,0,0
202021,889,E06000008,Blackburn with Darwen,year_group_2,2074,0,2074,2074
202021,889,E06000008,Blackburn with Darwen,year_group_3,2174,0,2174,2174
202021,889,E06000008,Blackburn with Darwen,year_group_4,2263,0,2263,2263
202021,889,E06000008,Blackburn with Darwen,year_group_5,2275,0,2275,2275
202021,889,E06000008,Blackburn with Darwen,year_group_6,2202,0,2202,2202
202021,889,E06000008,Blackburn with Darwen,year_group_7,2220,0,2220,2220
202021,889,E06000008,Blackburn with Darwen,year_group_8,2141,0,2141,2141
202021,889,E06000008,Blackburn with Darwen,year_group_9,2151,0,2151,2151
202021,890,E06000009,Blackpool,reception,1542,19,1561,1551.5
202021,890,E06000009,Blackpool,year_group_1,1661,0,1661,1661
202021,890,E06000009,Blackpool,year_group_10,1182,0,1182,1182
202021,890,E06000009,Blackpool,year_group_11,1334,0,1334,1334
202021,890,E06000009,Blackpool,year_group_12,97,0,97,97
202021,890,E06000009,Blackpool,year_group_13,68,0,68,68
202021,890,E06000009,Blackpool,year_group_14,0,0,0,0
202021,890,E06000009,Blackpool,year_group_2,1718,0,1718,1718
202021,890,E06000009,Blackpool,year_group_3,1652,0,1652,1652
202021,890,E06000009,Blackpool,year_group_4,1700,0,1700,1700
202021,890,E06000009,Blackpool,year_group_5,1652,0,1652,1652
202021,890,E06000009,Blackpool,year_group_6,1669,0,1669,1669
202021,890,E06000009,Blackpool,year_group_7,1384,0,1384,1384
202021,890,E06000009,Blackpool,year_group_8,1363,0,1363,1363
202021,890,E06000009,Blackpool,year_group_9,1321,0,1321,1321
202021,895,E06000049,Cheshire East,reception,4118,3,4121,4119.5
202021,895,E06000049,Cheshire East,year_group_1,4068,0,4068,4068
202021,895,E06000049,Cheshire East,year_group_10,3998,0,3998,3998
202021,895,E06000049,Cheshire East,year_group_11,3943,0,3943,3943
202021,895,E06000049,Cheshire East,year_group_12,1895,0,1895,1895
202021,895,E06000049,Cheshire East,year_group_13,1769,0,1769,1769
202021,895,E06000049,Cheshire East,year_group_14,17,0,17,17
202021,895,E06000049,Cheshire East,year_group_2,4058,0,4058,4058
