itl221cd,time_period,nc_year,full_time,part_time,headcount,fte
TLD4,201213,year_group_5,15663,0,15663,15663
TLD4,201213,year_group_6,15142,0,15142,15142
TLD4,201213,year_group_7,15248,0,15248,15248
TLD4,201213,year_group_8,15314,0,15314,15314
TLD4,201213,year_group_9,15880,0,15880,15880
TLD4,201314,reception,17449,10,17459,17454
TLD4,201314,year_group_1,17627,0,17627,17627
TLD4,201314,year_group_10,15949,0,15949,15949
TLD4,201314,year_group_11,15847,0,15847,15847
TLD4,201314,year_group_12,3589,0,3589,3589
TLD4,201314,year_group_13,2791,7,2798,2794.5
TLD4,201314,year_group_14,1,0,1,1
TLD4,201314,year_group_2,17106,0,17106,17106
TLD4,201314,year_group_3,16597,0,16597,16597
TLD4,201314,year_group_4,16860,0,16860,16860
TLD4,201314,year_group_5,16201,0,16201,16201
TLD4,201314,year_group_6,15659,0,15659,15659
TLD4,201314,year_group_7,14748,0,14748,14748
TLD4,201314,year_group_8,15259,0,15259,15259
TLD4,201314,year_group_9,15319,0,15319,15319
TLD4,201415,reception,17520,55,17575,17547.5
TLD4,201415,year_group_1,17682,0,17682,17682
TLD4,201415,year_group_10,15404,0,15404,15404
TLD4,201415,year_group_11,15938,0,15938,15938
TLD4,201415,year_group_12,3346,0,3346,3346
TLD4,201415,year_group_13,2896,0,2896,2896
TLD4,201415,year_group_14,7,0,7,7
TLD4,201415,year_group_2,17706,0,17706,17706
TLD4,201415,year_group_3,17246,0,17246,17246
TLD4,201415,year_group_4,16712,0,16712,16712
TLD4,201415,year_group_5,16963,0,16963,16963
TLD4,201415,year_group_6,16284,0,16284,16284
TLD4,201415,year_group_7,15398,0,15398,15398
TLD4,201415,year_group_8,14919,0,14919,14919
TLD4,201415,year_group_9,15325,0,15325,15325
TLD4,201516,reception,17937,21,17958,17947.5
TLD4,201516,year_group_1,17657,0,17657,17657
TLD4,201516,year_group_10,15415,0,15415,15415
TLD4,201516,year_group_11,15276,0,15276,15276
TLD4,201516,year_group_12,3084,0,3084,3084
TLD4,201516,year_group_13,2673,0,2673,2673
TLD4,201516,year_group_14,4,0,4,4
TLD4,201516,year_group_2,17802,0,17802,17802
TLD4,201516,year_group_3,17795,0,17795,17795
TLD4,201516,year_group_4,17268,0,17268,17268
TLD4,201516,year_group_5,16770,0,16770,16770
TLD4,201516,year_group_6,16955,0,16955,16955
TLD4,201516,year_group_7,15989,0,15989,15989
TLD4,201516,year_group_8,15461,0,15461,15461
TLD4,201516,year_group_9,14938,0,14938,14938
TLD4,201617,reception,17817,22,17839,17828
TLD4,201617,year_group_1,18073,0,18073,18073
TLD4,201617,year_group_10,14951,0,14951,14951
TLD4,201617,year_group_11,15189,0,15189,15189
TLD4,201617,year_group_12,2769,0,2769,2769
TLD4,201617,year_group_13,2563,0,2563,2563
TLD4,201617,year_group_14,0,0,0,0
TLD4,201617,year_group_2,17772,0,17772,17772
TLD4,201617,year_group_3,17831,0,17831,17831
TLD4,201617,year_group_4,17849,0,17849,17849
TLD4,201617,year_group_5,17311,0,17311,17311
TLD4,201617,year_group_6,16789,0,16789,16789
TLD4,201617,year_group_7,16648,0,16648,16648
TLD4,201617,year_group_8,16071,0,16071,16071
TLD4,201617,year_group_9,15482,0,15482,15482
TLD4,201718,reception,17596,71,17667,17631.5
TLD4,201718,year_group_1,17935,0,17935,17935
TLD4,201718,year_group_10,15496,0,15496,15496
TLD4,201718,year_group_11,14747,0,14747,14747
TLD4,201718,year_group_12,2569,0,2569,2569
TLD4,201718,year_group_13,2356,0,2356,2356
TLD4,201718,year_group_14,0,0,0,0
TLD4,201718,year_group_2,18142,0,18142,18142
TLD4,201718,year_group_3,17846,0,17846,17846
TLD4,201718,year_group_4,17896,0,17896,17896
TLD4,201718,year_group_5,17922,0,17922,17922
TLD4,201718,year_group_6,17354,0,17354,17354
TLD4,201718,year_group_7,16395,0,16395,16395
TLD4,201718,year_group_8,16607,0,16607,16607
TLD4,201718,year_group_9,16034,0,16034,16034
TLD4,201819,reception,17273,77,17350,17311.5
TLD4,201819,year_group_1,17769,0,17769,17769
TLD4,201819,year_group_10,15984,0,15984,15984
TLD4,201819,year_group_11,15241,0,15241,15241
TLD4,201819,year_group_12,2424,0,2424,2424
TLD4,201819,year_group_13,2277,0,2277,2277
TLD4,201819,year_group_14,0,0,0,0
TLD4,201819,year_group_2,18040,0,18040,18040
TLD4,201819,year_group_3,18261,0,18261,18261
TLD4,201819,year_group_4,17921,0,17921,17921
TLD4,201819,year_group_5,17987,0,17987,17987
TLD4,201819,year_group_6,17956,0,17956,17956
TLD4,201819,year_group_7,16902,0,16902,16902
TLD4,201819,year_group_8,16363,0,16363,16363
TLD4,201819,year_group_9,16554,0,16554,16554
TLD4,201920,reception,17315,72,17387,17351
TLD4,201920,year_group_1,17472,0,17472,17472
TLD4,201920,year_group_10,16526,0,16526,16526
TLD4,201920,year_group_11,15874,0,15874,15874
TLD4,201920,year_group_12,2389,0,2389,2389
TLD4,201920,year_group_13,2165,3,2168,2166.5
TLD4,201920,year_group_14,0,0,0,0
TLD4,201920,year_group_2,17856,0,17856,17856
TLD4,201920,year_group_3,18130,0,18130,18130
TLD4,201920,year_group_4,18373,0,18373,18373
TLD4,201920,year_group_5,18023,0,18023,18023
TLD4,201920,year_group_6,18028,0,18028,18028
TLD4,201920,year_group_7,17442,0,17442,17442
TLD4,201920,year_group_8,16909,0,16909,16909
TLD4,201920,year_group_9,16399,0,16399,16399
TLD4,202021,reception,17246,44,17290,17268
TLD4,202021,year_group_1,17484,0,17484,17484
TLD4,202021,year_group_10,16341,0,16341,16341
TLD4,202021,year_group_11,16428,0,16428,16428
TLD4,202021,year_group_12,2412,0,2412,2412
TLD4,202021,year_group_13,2213,0,2213,2213
TLD4,202021,year_group_14,0,0,0,0
TLD4,202021,year_group_2,17517,0,17517,17517
TLD4,202021,year_group_3,17902,0,17902,17902
TLD4,202021,year_group_4,18122,0,18122,18122
TLD4,202021,year_group_5,18388,0,18388,18388
TLD4,202021,year_group_6,18001,0,18001,18001
TLD4,202021,year_group_7,17456,0,17456,17456
TLD4,202021,year_group_8,17380,0,17380,17380
TLD4,202021,year_group_9,16916,0,16916,16916
TLD4,202122,reception,16881,52,16933,16907
TLD4,202122,year_group_1,17521,0,17521,17521
TLD4,202122,year_group_10,16911,0,16911,16911
TLD4,202122,year_group_11,16269,0,16269,16269
TLD4,202122,year_group_12,2339,1,2340,2339.5
TLD4,202122,year_group_13,2198,3,2201,2199.5
TLD4,202122,year_group_14,0,0,0,0
TLD4,202122,year_group_2,17708,0,17708,17708
TLD4,202122,year_group_3,17688,0,17688,17688
TLD4,202122,year_group_4,18092,0,18092,18092
TLD4,202122,year_group_5,18329,0,18329,18329
TLD4,202122,year_group_6,18519,0,18519,18519
TLD4,202122,year_group_7,17491,0,17491,17491
TLD4,202122,year_group_8,17505,0,17505,17505
TLD4,202122,year_group_9,17428,0,17428,17428
TLD4,202223,reception,16378,143,16521,16449.5
TLD4,202223,year_group_1,17232,0,17232,17232
TLD4,202223,year_group_10,17407,0,17407,17407
TLD4,202223,year_group_11,16727,0,16727,16727
TLD4,202223,year_group_12,2161,0,2161,2161
TLD4,202223,year_group_13,2145,0,2145,2145
TLD4,202223,year_group_14,0,0,0,0
TLD4,202223,year_group_2,17768,0,17768,17768
TLD4,202223,year_group_3,17929,0,17929,17929
TLD4,202223,year_group_4,17908,0,17908,17908
TLD4,202223,year_group_5,18358,0,18358,18358
TLD4,202223,year_group_6,18518,0,18518,18518
TLD4,202223,year_group_7,17965,0,17965,17965
TLD4,202223,year_group_8,17522,0,17522,17522
TLD4,202223,year_group_9,17577,0,17577,17577
TLE1,201112,reception,10248,80,10328,10288
TLE1,201112,year_group_1,9976,0,9976,9976
TLE1,201112,year_group_10,10376,0,10376,10376
TLE1,201112,year_group_11,10117,0,10117,10117
TLE1,201112,year_group_12,2386,0,2386,2386
TLE1,201112,year_group_13,1818,0,1818,1818
TLE1,201112,year_group_14,0,0,0,0
TLE1,201112,year_group_2,9920,0,9920,9920
TLE1,201112,year_group_3,9730,0,9730,9730
TLE1,201112,year_group_4,9197,0,9197,9197
TLE1,201112,year_group_5,9130,0,9130,9130
TLE1,201112,year_group_6,9294,0,9294,9294
TLE1,201112,year_group_7,9229,0,9229,9229
TLE1,201112,year_group_8,9776,0,9776,9776
TLE1,201112,year_group_9,9974,0,9974,9974
TLE1,201213,reception,10459,63,10522,10490.5
TLE1,201213,year_group_1,10374,0,10374,10374
TLE1,201213,year_group_10,9967,0,9967,9967
TLE1,201213,year_group_11,10051,0,10051,10051
TLE1,201213,year_group_12,2482,0,2482,2482
TLE1,201213,year_group_13,1782,0,1782,1782
TLE1,201213,year_group_14,47,0,47,47
TLE1,201213,year_group_2,10006,0,10006,10006
TLE1,201213,year_group_3,9961,0,9961,9961
TLE1,201213,year_group_4,9711,0,9711,9711
TLE1,201213,year_group_5,9204,0,9204,9204
TLE1,201213,year_group_6,9145,0,9145,9145
TLE1,201213,year_group_7,9227,0,9227,9227
TLE1,201213,year_group_8,9256,0,9256,9256
TLE1,201213,year_group_9,9766,0,9766,9766
TLE1,201314,reception,10404,125,10529,10466.5
TLE1,201314,year_group_1,10598,0,10598,10598
TLE1,201314,year_group_10,9668,0,9668,9668
TLE1,201314,year_group_11,9935,0,9935,9935
TLE1,201314,year_group_12,2508,0,2508,2508
TLE1,201314,year_group_13,1783,0,1783,1783
TLE1,201314,year_group_14,57,0,57,57
TLE1,201314,year_group_2,10436,0,10436,10436
TLE1,201314,year_group_3,10001,0,10001,10001
TLE1,201314,year_group_4,9989,0,9989,9989
TLE1,201314,year_group_5,9717,0,9717,9717
TLE1,201314,year_group_6,9219,0,9219,9219
TLE1,201314,year_group_7,9010,0,9010,9010
TLE1,201314,year_group_8,9269,0,9269,9269
TLE1,201314,year_group_9,9301,0,9301,9301
TLE1,201415,reception,10546,169,10715,10630.5
TLE1,201415,year_group_1,10578,0,10578,10578
TLE1,201415,year_group_10,9155,0,9155,9155
TLE1,201415,year_group_11,9561,0,9561,9561
TLE1,201415,year_group_12,2356,0,2356,2356
TLE1,201415,year_group_13,1797,0,1797,1797
TLE1,201415,year_group_14,11,0,11,11
TLE1,201415,year_group_2,10647,0,10647,10647
TLE1,201415,year_group_3,10469,0,10469,10469
TLE1,201415,year_group_4,10035,0,10035,10035
TLE1,201415,year_group_5,10041,0,10041,10041
TLE1,201415,year_group_6,9743,0,9743,9743
TLE1,201415,year_group_7,9041,0,9041,9041
TLE1,201415,year_group_8,8998,0,8998,8998
TLE1,201415,year_group_9,9248,0,9248,9248
TLE1,201516,reception,10634,156,10790,10712
TLE1,201516,year_group_1,10781,0,10781,10781
TLE1,201516,year_group_10,9111,0,9111,9111
TLE1,201516,year_group_11,9092,0,9092,9092
TLE1,201516,year_group_12,2149,0,2149,2149
TLE1,201516,year_group_13,1781,0,1781,1781
TLE1,201516,year_group_14,23,0,23,23
TLE1,201516,year_group_2,10627,0,10627,10627
TLE1,201516,year_group_3,10669,0,10669,10669
TLE1,201516,year_group_4,10503,0,10503,10503
TLE1,201516,year_group_5,10061,0,10061,10061
TLE1,201516,year_group_6,10073,0,10073,10073
TLE1,201516,year_group_7,9656,0,9656,9656
TLE1,201516,year_group_8,9093,0,9093,9093
TLE1,201516,year_group_9,9008,0,9008,9008
TLE1,201617,reception,11090,137,11227,11158.5
TLE1,201617,year_group_1,10859,0,10859,10859
TLE1,201617,year_group_10,8720,0,8720,8720
TLE1,201617,year_group_11,8943,1,8944,8943.5
TLE1,201617,year_group_12,1961,1,1962,1961.5
TLE1,201617,year_group_13,1676,0,1676,1676
TLE1,201617,year_group_14,14,0,14,14
TLE1,201617,year_group_2,10808,0,10808,10808
TLE1,201617,year_group_3,10678,0,10678,10678
TLE1,201617,year_group_4,10704,0,10704,10704
TLE1,201617,year_group_5,10478,0,10478,10478
TLE1,201617,year_group_6,10104,0,10104,10104
TLE1,201617,year_group_7,9893,0,9893,9893
TLE1,201617,year_group_8,9669,0,9669,9669
TLE1,201617,year_group_9,9088,0,9088,9088
TLE1,201718,reception,10433,344,10777,10605
TLE1,201718,year_group_1,11294,0,11294,11294
TLE1,201718,year_group_10,8803,0,8803,8803
TLE1,201718,year_group_11,8626,0,8626,8626
TLE1,201718,year_group_12,2093,0,2093,2093
TLE1,201718,year_group_13,1505,1,1506,1505.5
TLE1,201718,year_group_14,6,0,6,6
TLE1,201718,year_group_2,10896,0,10896,10896
TLE1,201718,year_group_3,10792,0,10792,10792
TLE1,201718,year_group_4,10668,0,10668,10668
TLE1,201718,year_group_5,10721,0,10721,10721
TLE1,201718,year_group_6,10490,0,10490,10490
TLE1,201718,year_group_7,9992,0,9992,9992
TLE1,201718,year_group_8,9934,0,9934,9934
TLE1,201718,year_group_9,9648,0,9648,9648
TLE1,201819,reception,10139,126,10265,10202
TLE1,201819,year_group_1,10820,0,10820,10820
TLE1,201819,year_group_10,9236,0,9236,9236
TLE1,201819,year_group_11,8653,0,8653,8653
TLE1,201819,year_group_12,1914,0,1914,1914
TLE1,201819,year_group_13,1769,1,1770,1769.5
TLE1,201819,year_group_14,12,0,12,12
TLE1,201819,year_group_2,11329,0,11329,11329
TLE1,201819,year_group_3,10953,0,10953,10953
TLE1,201819,year_group_4,10838,0,10838,10838
TLE1,201819,year_group_5,10683,0,10683,10683
TLE1,201819,year_group_6,10701,0,10701,10701
TLE1,201819,year_group_7,10351,0,10351,10351
TLE1,201819,year_group_8,9992,0,9992,9992
TLE1,201819,year_group_9,9894,0,9894,9894
TLE1,201920,reception,10256,200,10456,10356
TLE1,201920,year_group_1,10345,0,10345,10345
TLE1,201920,year_group_10,9665,0,9665,9665
TLE1,201920,year_group_11,9093,0,9093,9093
TLE1,201920,year_group_12,1789,0,1789,1789
TLE1,201920,year_group_13,1638,0,1638,1638
TLE1,201920,year_group_14,3,0,3,3
TLE1,201920,year_group_2,10834,0,10834,10834
TLE1,201920,year_group_3,11333,0,11333,11333
TLE1,201920,year_group_4,10950,0,10950,10950
TLE1,201920,year_group_5,10813,0,10813,10813
TLE1,201920,year_group_6,10664,0,10664,10664
TLE1,201920,year_group_7,10667,0,10667,10667
TLE1,201920,year_group_8,10324,0,10324,10324
TLE1,201920,year_group_9,10007,0,10007,10007
TLE1,202021,reception,9836,317,10153,9994.5
TLE1,202021,year_group_1,10500,0,10500,10500
TLE1,202021,year_group_10,9789,0,9789,9789
TLE1,202021,year_group_11,9574,1,9575,9574.5
TLE1,202021,year_group_12,1994,0,1994,1994
TLE1,202021,year_group_13,1592,0,1592,1592
TLE1,202021,year_group_14,5,0,5,5
TLE1,202021,year_group_2,10307,0,10307,10307
TLE1,202021,year_group_3,10796,0,10796,10796
TLE1,202021,year_group_4,11268,0,11268,11268
TLE1,202021,year_group_5,10940,0,10940,10940
TLE1,202021,year_group_6,10759,0,10759,10759
TLE1,202021,year_group_7,10496,0,10496,10496
TLE1,202021,year_group_8,10642,0,10642,10642
TLE1,202021,year_group_9,10264,0,10264,10264
TLE1,202122,reception,9703,316,10019,9861
TLE1,202122,year_group_1,10328,0,10328,10328
TLE1,202122,year_group_10,10105,0,10105,10105
TLE1,202122,year_group_11,9706,0,9706,9706
TLE1,202122,year_group_12,2010,0,2010,2010
TLE1,202122,year_group_13,1742,0,1742,1742
TLE1,202122,year_group_14,4,0,4,4
TLE1,202122,year_group_2,10616,0,10616,10616
TLE1,202122,year_group_3,10418,0,10418,10418
TLE1,202122,year_group_4,10889,0,10889,10889
TLE1,202122,year_group_5,11334,0,11334,11334
TLE1,202122,year_group_6,11017,0,11017,11017
TLE1,202122,year_group_7,10675,0,10675,10675
TLE1,202122,year_group_8,10539,0,10539,10539
TLE1,202122,year_group_9,10621,0,10621,10621
TLE1,202223,reception,9330,523,9853,9591.5
TLE1,202223,year_group_1,10154,0,10154,10154
TLE1,202223,year_group_10,10454,0,10454,10454
TLE1,202223,year_group_11,10034,0,10034,10034
TLE1,202223,year_group_12,1874,0,1874,1874
TLE1,202223,year_group_13,1718,0,1718,1718
TLE1,202223,year_group_14,5,0,5,5
TLE1,202223,year_group_2,10484,0,10484,10484
TLE1,202223,year_group_3,10764,0,10764,10764
TLE1,202223,year_group_4,10516,0,10516,10516
TLE1,202223,year_group_5,11006,0,11006,11006
TLE1,202223,year_group_6,11414,0,11414,11414
TLE1,202223,year_group_7,10941,0,10941,10941
TLE1,202223,year_group_8,10710,0,10710,10710
TLE1,202223,year_group_9,10512,0,10512,10512
TLE2,201112,reception,7659,20,7679,7669
TLE2,201112,year_group_1,7817,0,7817,7817
TLE2,201112,year_group_10,8548,0,8548,8548
TLE2,201112,year_group_11,8560,1,8561,8560.5
TLE2,201112,year_group_12,4146,0,4146,4146
TLE2,201112,year_group_13,3563,1,3564,3563.5
TLE2,201112,year_group_14,20,0,20,20
TLE2,201112,year_group_2,7723,0,7723,7723
TLE2,201112,year_group_3,7572,0,7572,7572
TLE2,201112,year_group_4,7474,0,7474,7474
TLE2,201112,year_group_5,7342,0,7342,7342
TLE2,201112,year_group_6,7254,0,7254,7254
TLE2,201112,year_group_7,7844,0,7844,7844
TLE2,201112,year_group_8,8193,0,8193,8193
TLE2,201112,year_group_9,8287,0,8287,8287
TLE2,201213,reception,8167,19,8186,8176.5
TLE2,201213,year_group_1,7695,0,7695,7695
TLE2,201213,year_group_10,8304,0,8304,8304
TLE2,201213,year_group_11,8531,1,8532,8531.5
TLE2,201213,year_group_12,4274,1,4275,4274.5
TLE2,201213,year_group_13,3497,0,3497,3497
TLE2,201213,year_group_14,7,0,7,7
TLE2,201213,year_group_2,7851,0,7851,7851
TLE2,201213,year_group_3,7694,0,7694,7694
TLE2,201213,year_group_4,7591,0,7591,7591
TLE2,201213,year_group_5,7508,0,7508,7508
TLE2,201213,year_group_6,7325,0,7325,7325
TLE2,201213,year_group_7,7657,0,7657,7657
TLE2,201213,year_group_8,7885,0,7885,7885
TLE2,201213,year_group_9,8190,0,8190,8190
TLE2,201314,reception,7946,13,7959,7952.5
TLE2,201314,year_group_1,8181,0,8181,8181
TLE2,201314,year_group_10,8242,0,8242,8242
TLE2,201314,year_group_11,8246,0,8246,8246
TLE2,201314,year_group_12,4241,0,4241,4241
TLE2,201314,year_group_13,3520,3,3523,3521.5
TLE2,201314,year_group_14,1,0,1,1
TLE2,201314,year_group_2,7716,0,7716,7716
TLE2,201314,year_group_3,7810,0,7810,7810
TLE2,201314,year_group_4,7681,0,7681,7681
TLE2,201314,year_group_5,7583,0,7583,7583
TLE2,201314,year_group_6,7468,0,7468,7468
TLE2,201314,year_group_7,7690,0,7690,7690
TLE2,201314,year_group_8,7640,0,7640,7640
TLE2,201314,year_group_9,7866,0,7866,7866
TLE2,201415,reception,8073,20,8093,8083
TLE2,201415,year_group_1,7982,0,7982,7982
TLE2,201415,year_group_10,7882,0,7882,7882
TLE2,201415,year_group_11,8198,0,8198,8198
TLE2,201415,year_group_12,4042,0,4042,4042
TLE2,201415,year_group_13,3497,1,3498,3497.5
TLE2,201415,year_group_14,39,0,39,39
TLE2,201415,year_group_2,8240,0,8240,8240
TLE2,201415,year_group_3,7750,0,7750,7750
TLE2,201415,year_group_4,7840,0,7840,7840
TLE2,201415,year_group_5,7714,0,7714,7714
TLE2,201415,year_group_6,7600,0,7600,7600
TLE2,201415,year_group_7,7975,0,7975,7975
TLE2,201415,year_group_8,7692,0,7692,7692
TLE2,201415,year_group_9,7628,0,7628,7628
TLE2,201516,reception,8176,18,8194,8185
TLE2,201516,year_group_1,8196,0,8196,8196
TLE2,201516,year_group_10,7680,0,7680,7680
TLE2,201516,year_group_11,7808,0,7808,7808
TLE2,201516,year_group_12,3862,0,3862,3862
TLE2,201516,year_group_13,3409,1,3410,3409.5
TLE2,201516,year_group_14,26,2,28,27
TLE2,201516,year_group_2,8064,0,8064,8064
TLE2,201516,year_group_3,8291,0,8291,8291
TLE2,201516,year_group_4,7725,0,7725,7725
TLE2,201516,year_group_5,7885,0,7885,7885
TLE2,201516,year_group_6,7694,0,7694,7694
TLE2,201516,year_group_7,8097,0,8097,8097
TLE2,201516,year_group_8,7999,0,7999,7999
TLE2,201516,year_group_9,7725,0,7725,7725
TLE2,201617,reception,8021,77,8098,8059.5
TLE2,201617,year_group_1,8220,0,8220,8220
TLE2,201617,year_group_10,7713,0,7713,7713
TLE2,201617,year_group_11,7608,0,7608,7608
TLE2,201617,year_group_12,3754,0,3754,3754
TLE2,201617,year_group_13,3268,1,3269,3268.5
TLE2,201617,year_group_14,36,3,39,37.5
TLE2,201617,year_group_2,8251,0,8251,8251
TLE2,201617,year_group_3,8054,0,8054,8054
TLE2,201617,year_group_4,8282,0,8282,8282
TLE2,201617,year_group_5,7743,0,7743,7743
TLE2,201617,year_group_6,7865,0,7865,7865
TLE2,201617,year_group_7,8177,0,8177,8177
TLE2,201617,year_group_8,8050,0,8050,8050
TLE2,201617,year_group_9,7990,0,7990,7990
TLE2,201718,reception,7846,71,7917,7881.5
TLE2,201718,year_group_1,8149,0,8149,8149
TLE2,201718,year_group_10,7952,0,7952,7952
TLE2,201718,year_group_11,7644,0,7644,7644
TLE2,201718,year_group_12,3491,1,3492,3491.5
TLE2,201718,year_group_13,3145,0,3145,3145
TLE2,201718,year_group_14,11,4,15,13
TLE2,201718,year_group_2,8235,0,8235,8235
TLE2,201718,year_group_3,8217,0,8217,8217
TLE2,201718,year_group_4,8069,0,8069,8069
TLE2,201718,year_group_5,8275,0,8275,8275
TLE2,201718,year_group_6,7698,0,7698,7698
TLE2,201718,year_group_7,8296,0,8296,8296
TLE2,201718,year_group_8,8169,0,8169,8169
TLE2,201718,year_group_9,8040,0,8040,8040
TLE2,201819,reception,7837,30,7867,7852
TLE2,201819,year_group_1,7957,0,7957,7957
TLE2,201819,year_group_10,8046,0,8046,8046
TLE2,201819,year_group_11,7881,0,7881,7881
TLE2,201819,year_group_12,3302,0,3302,3302
TLE2,201819,year_group_13,3161,1,3162,3161.5
TLE2,201819,year_group_14,17,0,17,17
TLE2,201819,year_group_2,8179,0,8179,8179
TLE2,201819,year_group_3,8231,0,8231,8231
TLE2,201819,year_group_4,8206,0,8206,8206
TLE2,201819,year_group_5,8066,0,8066,8066
TLE2,201819,year_group_6,8267,0,8267,8267
TLE2,201819,year_group_7,8223,0,8223,8223
TLE2,201819,year_group_8,8281,0,8281,8281
TLE2,201819,year_group_9,8127,0,8127,8127
TLE2,201920,reception,7633,96,7729,7681
TLE2,201920,year_group_1,7901,0,7901,7901
TLE2,201920,year_group_10,8097,0,8097,8097
TLE2,201920,year_group_11,7961,0,7961,7961
TLE2,201920,year_group_12,3386,1,3387,3386.5
TLE2,201920,year_group_13,3011,1,3012,3011.5
TLE2,201920,year_group_14,14,5,19,16.5
TLE2,201920,year_group_2,8000,0,8000,8000
TLE2,201920,year_group_3,8149,0,8149,8149
TLE2,201920,year_group_4,8219,0,8219,8219
TLE2,201920,year_group_5,8160,0,8160,8160
