itl22cd,year,acd_year,nc_year,nc_year_number,mean_projection,upper_pi,lower_pi
TLK1,2029,2029/2030,year_group_7,7,26111.4623772171,26563.6888482047,25825.1342699842
TLK1,2030,2030/2031,year_group_7,7,25266.3834213566,25704.1428568255,24959.5359804609
TLK1,2031,2031/2032,year_group_7,7,24435.2482127219,24858.4868243274,24118.5089050261
TLK1,2032,2032/2033,year_group_7,7,24016.6881552505,24433.5586122733,23677.3347413114
TLK1,2023,2023/2024,year_group_8,8,28164.8950999025,28231.1421288618,28101.8019369337
TLK1,2024,2024/2025,year_group_8,8,28416.6015514767,28576.8231886999,28285.8110283885
TLK1,2025,2025/2026,year_group_8,8,27903.412204166,28156.5599623113,27768.104320155
TLK1,2026,2026/2027,year_group_8,8,27449.7950364022,27743.1681796061,27302.9509458799
TLK1,2027,2027/2028,year_group_8,8,27271.6963082857,27654.0245997608,27109.4633837394
TLK1,2028,2028/2029,year_group_8,8,27487.3880679792,27893.0370154481,27327.9570868553
TLK1,2029,2029/2030,year_group_8,8,26655.4732565829,27117.8971120386,26481.7385729462
TLK1,2030,2030/2031,year_group_8,8,26124.3507782804,26585.440904479,25834.5702446185
TLK1,2031,2031/2032,year_group_8,8,25278.8546984628,25730.6069386864,24974.6645413549
TLK1,2032,2032/2033,year_group_8,8,24447.3092483888,24889.9478413883,24125.7479151956
TLK1,2023,2023/2024,year_group_9,9,27595.2528039028,27634.7647106296,27479.2708496287
TLK1,2024,2024/2025,year_group_9,9,28160.050741928,28232.5422090255,28024.4446245566
TLK1,2025,2025/2026,year_group_9,9,28411.7139000281,28551.6873285262,28222.840572836
TLK1,2026,2026/2027,year_group_9,9,27898.6128212126,28116.3239509439,27706.7361371341
TLK1,2027,2027/2028,year_group_9,9,27445.0736755375,27712.5854044953,27244.6816194046
TLK1,2028,2028/2029,year_group_9,9,27267.005580377,27633.4194258377,27051.8234554442
TLK1,2029,2029/2030,year_group_9,9,27482.6602411185,27858.2987257199,27260.7694894311
TLK1,2030,2030/2031,year_group_9,9,26650.888518952,27082.3978679287,26429.8478032068
TLK1,2031,2031/2032,year_group_9,9,26119.8573936407,26552.2649595524,25788.5003712218
TLK1,2032,2032/2033,year_group_9,9,25274.5067390292,25704.0049677539,24930.2434258895
TLK2,2023,2023/2024,year_group_10,10,13347.1919633412,13416.1166643873,13290.9024844956
TLK2,2024,2024/2025,year_group_10,10,13541.2448822465,13657.2573489376,13473.9971406634
TLK2,2025,2025/2026,year_group_10,10,13871.2294924459,13984.766205576,13764.088729137
TLK2,2026,2026/2027,year_group_10,10,13862.2282147509,13988.003296037,13733.3144853173
TLK2,2027,2027/2028,year_group_10,10,13441.5825476309,13591.0384766314,13317.5944129258
TLK2,2028,2028/2029,year_group_10,10,13331.3250748233,13491.7068603155,13210.0819775742
TLK2,2029,2029/2030,year_group_10,10,13238.7369999899,13408.269962408,13117.0664850227
TLK2,2030,2030/2031,year_group_10,10,13309.1440097768,13499.0037842924,13178.1365169757
TLK2,2031,2031/2032,year_group_10,10,12968.4134008922,13177.0452702602,12845.17194626
TLK2,2032,2032/2033,year_group_10,10,12404.9333999218,12637.5796402361,12251.1077522593
TLK2,2023,2023/2024,year_group_11,11,13217.219031413,13283.6475415805,13195.4748811088
TLK2,2024,2024/2025,year_group_11,11,13203.5595863929,13299.6352082799,13144.1520696503
TLK2,2025,2025/2026,year_group_11,11,13395.5242546705,13533.646646175,13326.4124335973
TLK2,2026,2026/2027,year_group_11,11,13721.9578202719,13861.6683457545,13618.9363790786
TLK2,2027,2027/2028,year_group_11,11,13713.0534075141,13856.3842449431,13581.584468144
TLK2,2028,2028/2029,year_group_11,11,13296.934410662,13464.7638214903,13176.6298373659
TLK2,2029,2029/2030,year_group_11,11,13187.863445319,13361.4275663718,13069.2510489612
TLK2,2030,2030/2031,year_group_11,11,13096.2717332638,13273.8717145577,12979.1207049281
TLK2,2031,2031/2032,year_group_11,11,13165.9210761049,13368.3873774098,13043.1465520968
TLK2,2032,2032/2033,year_group_11,11,12828.8571521221,13053.3582281023,12713.4110013453
TLK2,2023,2023/2024,year_group_2,2,12848.4220306391,12935.6321389012,12819.8406165469
TLK2,2024,2024/2025,year_group_2,2,12290.1556772705,12417.0218490535,12188.1830698675
TLK2,2025,2025/2026,year_group_2,2,11726.2306447376,11857.204211913,11618.0604499955
TLK2,2026,2026/2027,year_group_2,2,11461.3078422535,11599.1114015458,11343.711523065
TLK2,2027,2027/2028,year_group_2,2,11249.6099310916,11394.298803047,11123.8635308621
TLK2,2028,2028/2029,year_group_2,2,11170.9854585397,11322.4466586355,11032.9871731972
TLK2,2029,2029/2030,year_group_2,2,10958.3691564013,11215.904707451,10681.083454852
TLK2,2030,2030/2031,year_group_2,2,10733.3590644646,11008.38358368,10435.9822439637
TLK2,2031,2031/2032,year_group_2,2,10512.9691437187,10802.568929587,10202.0430985226
TLK2,2032,2032/2033,year_group_2,2,10297.1045273882,10609.5533021627,9970.71309001278
TLK2,2023,2023/2024,year_group_3,3,13214.9084923017,13270.5082697431,13173.8628219415
TLK2,2024,2024/2025,year_group_3,3,12876.5904296503,13005.6681266925,12828.3358834623
TLK2,2025,2025/2026,year_group_3,3,12317.1001540477,12477.3511310766,12210.7833481834
TLK2,2026,2026/2027,year_group_3,3,11751.9387934045,11914.9755005239,11638.363787992
TLK2,2027,2027/2028,year_group_3,3,11486.4351840953,11648.9772481158,11363.5463237927
TLK2,2028,2028/2029,year_group_3,3,11274.2731543655,11444.6651108149,11143.4515256472
TLK2,2029,2029/2030,year_group_3,3,11195.4763084662,11376.9425593579,11056.0045685366
TLK2,2030,2030/2031,year_group_3,3,10982.393874314,11255.74284707,10701.6020980387
TLK2,2031,2031/2032,year_group_3,3,10756.8904786832,11045.8504109416,10457.4624514622
TLK2,2032,2032/2033,year_group_3,3,10536.0173833334,10839.2259087047,10222.3755459465
TLK2,2023,2023/2024,year_group_4,4,13189.7544952933,13263.686455538,13158.6359951004
TLK2,2024,2024/2025,year_group_4,4,13259.9010035166,13360.5477592619,13206.6832577993
TLK2,2025,2025/2026,year_group_4,4,12920.4310767235,13067.5287477745,12862.0094658695
TLK2,2026,2026/2027,year_group_4,4,12359.0359167613,12538.3411903295,12252.4289456997
TLK2,2027,2027/2028,year_group_4,4,11791.9503635388,11969.8917135376,11679.2765578672
TLK2,2028,2028/2029,year_group_4,4,11525.5427998719,11701.3172787514,11403.320473698
TLK2,2029,2029/2030,year_group_4,4,11312.6584266989,11495.7749237682,11181.5608247503
TLK2,2030,2030/2031,year_group_4,4,11233.5933028939,11427.0949382897,11092.1903580899
TLK2,2031,2031/2032,year_group_4,4,11019.7853916177,11299.9127536606,10736.8516750937
TLK2,2032,2032/2033,year_group_4,4,10793.5142294857,11090.4228028108,10494.8225941229
TLK2,2023,2023/2024,year_group_5,5,13295.0426034101,13314.9215033817,13278.0676564198
TLK2,2024,2024/2025,year_group_5,5,13202.7065158443,13288.4980830185,13167.9470505124
TLK2,2025,2025/2026,year_group_5,5,13272.9219062456,13383.8181724505,13217.5427531606
TLK2,2026,2026/2027,year_group_5,5,12933.1186281782,13089.2825979959,12872.9035028846
TLK2,2027,2027/2028,year_group_5,5,12371.1721917194,12556.1205327756,12262.6748176143
TLK2,2028,2028/2029,year_group_5,5,11803.5297741715,11985.4985404936,11689.7162363314
TLK2,2029,2029/2030,year_group_5,5,11536.8606047073,11721.0448341876,11414.4688180103
TLK2,2030,2030/2031,year_group_5,5,11323.7671842183,11513.1474771541,11191.550655269
TLK2,2031,2031/2032,year_group_5,5,11244.6244203702,11444.0985141547,11101.4732152729
TLK2,2032,2032/2033,year_group_5,5,11030.6065548858,11312.5246749788,10752.404146087
TLK2,2023,2023/2024,year_group_6,6,13445.2398790492,13552.2061520876,13427.9563687435
TLK2,2024,2024/2025,year_group_6,6,13334.9524061937,13450.3154205773,13311.1549923711
TLK2,2025,2025/2026,year_group_6,6,13242.3391389938,13373.6695345553,13204.0860861748
TLK2,2026,2026/2027,year_group_6,6,13312.7653058827,13468.6831868106,13258.4870759871
TLK2,2027,2027/2028,year_group_6,6,12971.9419873223,13157.1032224968,12915.1458669381
TLK2,2028,2028/2029,year_group_6,6,12408.308668608,12612.9211351282,12303.7863144653
TLK2,2029,2029/2030,year_group_6,6,11838.9622702898,12041.7596097023,11728.4982783126
TLK2,2030,2030/2031,year_group_6,6,11571.4925983918,11775.271611801,11454.4358851837
TLK2,2031,2031/2032,year_group_6,6,11357.75950215,11568.3221621883,11234.9610960125
TLK2,2032,2032/2033,year_group_6,6,11278.3791631251,11494.0674224219,11143.802414522
TLK2,2023,2023/2024,year_group_7,7,13969.9287881823,14014.6665851458,13902.5942440685
TLK2,2024,2024/2025,year_group_7,7,13546.0149755045,13658.9506748656,13479.8332561529
TLK2,2025,2025/2026,year_group_7,7,13434.9008732387,13557.4527110596,13368.7628142573
TLK2,2026,2026/2027,year_group_7,7,13341.5934487742,13473.7586319998,13265.1493886429
TLK2,2027,2027/2028,year_group_7,7,13412.5474756214,13570.4133297925,13327.277071776
TLK2,2028,2028/2029,year_group_7,7,13069.169609644,13244.1188946836,12985.4736416304
TLK2,2029,2029/2030,year_group_7,7,12501.3117324563,12704.6843170521,12377.1436334864
TLK2,2030,2030/2031,year_group_7,7,11927.6979548483,12127.2286670711,11801.3687190866
TLK2,2031,2031/2032,year_group_7,7,11658.2235376109,11860.8404747899,11525.6800596543
TLK2,2032,2032/2033,year_group_7,7,11442.8884637485,11644.5554791133,11302.3670958827
TLK2,2023,2023/2024,year_group_8,8,14010.2928067502,14044.7175972694,13935.1286816088
TLK2,2024,2024/2025,year_group_8,8,14001.2012884959,14052.8684778557,13890.6528899222
TLK2,2025,2025/2026,year_group_8,8,13576.3385200259,13679.9384961631,13470.1511100969
TLK2,2026,2026/2027,year_group_8,8,13464.975682362,13572.7006046439,13360.6134690193
TLK2,2027,2027/2028,year_group_8,8,13371.4593837862,13490.9174423431,13260.247381832
TLK2,2028,2028/2029,year_group_8,8,13442.5722453605,13585.7051165081,13323.1339531138
TLK2,2029,2029/2030,year_group_8,8,13098.4257080045,13262.5864391065,12980.2487492587
TLK2,2030,2030/2031,year_group_8,8,12529.2966478414,12728.9267229989,12374.4439543743
TLK2,2031,2031/2032,year_group_8,8,11954.3988023392,12153.7408237461,11798.9265598134
TLK2,2032,2032/2033,year_group_8,8,11684.3211509032,11884.7179777539,11524.7612267974
TLK2,2023,2023/2024,year_group_9,9,13594.820687413,13671.6130056556,13548.3542438603
TLK2,2024,2024/2025,year_group_9,9,13926.1108785495,14001.9788645142,13840.3908870096
TLK2,2025,2025/2026,year_group_9,9,13917.0739873859,14009.1500576795,13799.7826256363
TLK2,2026,2026/2027,year_group_9,9,13494.7640397288,13619.200702583,13385.3954449799
TLK2,2027,2027/2028,year_group_9,9,13384.0703342902,13510.2984506245,13275.9042447356
TLK2,2028,2028/2029,year_group_9,9,13291.1159356291,13439.458420879,13178.2937715794
TLK2,2029,2029/2030,year_group_9,9,13361.8015100732,13535.6094403872,13239.6008629911
TLK2,2030,2030/2031,year_group_9,9,13019.7228038109,13207.6409382629,12904.8254845264
TLK2,2031,2031/2032,year_group_9,9,12454.013399635,12666.2068377528,12310.4008758108
TLK2,2032,2032/2033,year_group_9,9,11882.5698723131,12095.7174994284,11738.2158640805
TLK3,2023,2023/2024,year_group_10,10,5869.12135386603,5892.12513438172,5849.59151783563
TLK3,2024,2024/2025,year_group_10,10,5886.48145679944,5926.79429789849,5856.96810499518
TLK3,2025,2025/2026,year_group_10,10,6207.42801339442,6275.18468425854,6169.23241471367
TLK3,2026,2026/2027,year_group_10,10,6270.270320118,6345.77193406883,6224.40878692237
TLK3,2027,2027/2028,year_group_10,10,6165.27363517024,6250.45076335132,6117.92305352977
TLK3,2028,2028/2029,year_group_10,10,5982.85895599772,6064.98887284109,5935.64383537898
TLK3,2029,2029/2030,year_group_10,10,5942.61672897218,6033.24725926739,5892.8043242988
TLK3,2030,2030/2031,year_group_10,10,5825.10864435501,5910.82745922173,5771.34188233961
TLK3,2031,2031/2032,year_group_10,10,5688.61173131953,5772.57117886467,5636.48601127356
TLK3,2032,2032/2033,year_group_10,10,5594.5336904315,5696.94626469052,5521.63614524643
TLK3,2023,2023/2024,year_group_11,11,5748.93993033115,5762.73355578782,5736.00196937208
TLK3,2024,2024/2025,year_group_11,11,5802.44645007733,5830.51366851708,5779.82538430113
TLK3,2025,2025/2026,year_group_11,11,5819.60933725678,5862.29139957631,5788.58711124944
TLK3,2026,2026/2027,year_group_11,11,6136.90984881501,6206.91380375658,6097.14452847899
TLK3,2027,2027/2028,year_group_11,11,6199.03824889022,6276.84701651084,6152.77019026889
TLK3,2028,2028/2029,year_group_11,11,6095.23435643131,6180.87161411988,6049.07449538863
TLK3,2029,2029/2030,year_group_11,11,5914.89196039116,5996.30005565771,5869.02338429612
TLK3,2030,2030/2031,year_group_11,11,5875.10689661944,5967.52393704967,5828.43682114051
TLK3,2031,2031/2032,year_group_11,11,5758.93373758378,5845.84508027402,5707.09126034944
TLK3,2032,2032/2033,year_group_11,11,5623.98746867292,5708.3428471047,5569.87260843622
TLK3,2023,2023/2024,year_group_2,2,5557.64558903331,5567.05222430056,5545.95508910892
TLK3,2024,2024/2025,year_group_2,2,5465.73346114319,5524.9290467092,5404.2510695493
TLK3,2025,2025/2026,year_group_2,2,5171.95552781975,5235.78770533783,5106.05886185292
TLK3,2026,2026/2027,year_group_2,2,4996.20276625709,5064.62876455319,4925.79920940381
TLK3,2027,2027/2028,year_group_2,2,4946.45817680798,5021.08774963175,4870.77111528146
TLK3,2028,2028/2029,year_group_2,2,4981.13529051525,5063.02952008019,4897.06805837617
TLK3,2029,2029/2030,year_group_2,2,4790.74126870212,4907.5051199282,4681.12488845253
TLK3,2030,2030/2031,year_group_2,2,4683.45228497677,4809.88689307159,4568.46249663559
TLK3,2031,2031/2032,year_group_2,2,4578.56604549979,4713.54995227733,4456.67930883223
TLK3,2032,2032/2033,year_group_2,2,4476.02874064672,4621.88185389864,4346.8711894397
TLK3,2023,2023/2024,year_group_3,3,5750.00691887065,5760.17366111618,5720.40763547355
TLK3,2024,2024/2025,year_group_3,3,5615.26982772316,5628.79371062487,5582.98517815718
TLK3,2025,2025/2026,year_group_3,3,5522.40471240137,5581.56092347884,5453.90735574829
TLK3,2026,2026/2027,year_group_3,3,5225.58075365575,5288.32007700947,5152.43561137767
TLK3,2027,2027/2028,year_group_3,3,5048.00570621314,5115.22532094902,4972.19378542693
TLK3,2028,2028/2029,year_group_3,3,4997.74534186438,5071.31454598633,4914.86261267308
TLK3,2029,2029/2030,year_group_3,3,5032.78200391732,5114.22633712167,4942.08036790635
TLK3,2030,2030/2031,year_group_3,3,4840.4138888695,4954.06041785346,4721.18485907675
TLK3,2031,2031/2032,year_group_3,3,4732.01248336268,4853.2284696302,4607.64364407598
TLK3,2032,2032/2033,year_group_3,3,4626.03873486734,4757.07738382552,4496.57895186678
TLK3,2023,2023/2024,year_group_4,4,5926.86444433548,5957.87255807983,5913.889938988
TLK3,2024,2024/2025,year_group_4,4,5809.66784216459,5835.31140856394,5778.76867614057
TLK3,2025,2025/2026,year_group_4,4,5673.5327458715,5703.34077770382,5640.8116264947
TLK3,2026,2026/2027,year_group_4,4,5579.70408066184,5645.6768640542,5509.3351369338
TLK3,2027,2027/2028,year_group_4,4,5279.80033580738,5347.64716917617,5205.23999005912
TLK3,2028,2028/2029,year_group_4,4,5100.38280514103,5171.53760807807,5022.56461831258
TLK3,2029,2029/2030,year_group_4,4,5049.60094929071,5126.26856381189,4966.9688487027
TLK3,2030,2030/2031,year_group_4,4,5085.00114475094,5167.82056816794,4995.08076291054
TLK3,2031,2031/2032,year_group_4,4,4890.63705656466,5009.21078685702,4774.68945238279
TLK3,2032,2032/2033,year_group_4,4,4781.1108997262,4908.62272784974,4658.180465813
TLK3,2023,2023/2024,year_group_5,5,6018.49868161987,6028.31892475022,6005.11565688844
TLK3,2024,2024/2025,year_group_5,5,5978.01673275898,6009.49017589535,5958.97372429722
TLK3,2025,2025/2026,year_group_5,5,5859.80865572599,5887.46621310224,5826.31824680687
TLK3,2026,2026/2027,year_group_5,5,5722.49863434805,5752.08531119446,5683.52405031377
TLK3,2027,2027/2028,year_group_5,5,5627.86017316781,5696.98680190144,5556.95051588525
TLK3,2028,2028/2029,year_group_5,5,5325.36808451029,5395.56008032398,5251.02167593673
TLK3,2029,2029/2030,year_group_5,5,5144.40207616859,5216.50697820459,5065.59486439002
TLK3,2030,2030/2031,year_group_5,5,5093.18194335723,5169.22256731183,5008.64028205174
TLK3,2031,2031/2032,year_group_5,5,5128.88766310023,5211.38677680706,5037.36780812458
TLK3,2032,2032/2033,year_group_5,5,4932.84609975125,5052.80774214368,4813.5161211033
TLK3,2023,2023/2024,year_group_6,6,6239.73520938314,6264.92750327137,6214.86986202893
TLK3,2024,2024/2025,year_group_6,6,6055.11740266519,6081.60928871071,6027.43920595232
TLK3,2025,2025/2026,year_group_6,6,6014.38914699738,6058.95807412287,5985.57468819709
TLK3,2026,2026/2027,year_group_6,6,5895.4618493037,5934.72554349965,5856.64203975474
TLK3,2027,2027/2028,year_group_6,6,5757.31638413229,5796.67232823805,5716.90864728817
TLK3,2028,2028/2029,year_group_6,6,5662.10210835219,5740.7801314204,5589.84438694436
TLK3,2029,2029/2030,year_group_6,6,5357.7695485076,5437.49343906295,5285.03911620228
TLK3,2030,2030/2031,year_group_6,6,5175.7024775706,5256.64445825882,5099.19608983912
TLK3,2031,2031/2032,year_group_6,6,5124.17070296042,5210.78414601958,5042.62378559475
TLK3,2032,2032/2033,year_group_6,6,5160.09366920628,5253.72424083825,5071.42718331364
TLK3,2023,2023/2024,year_group_7,7,6319.33403625695,6340.18637775068,6293.24611187689
TLK3,2024,2024/2025,year_group_7,7,6213.51577149161,6248.89749527496,6180.19269185749
TLK3,2025,2025/2026,year_group_7,7,6029.67373088464,6065.02796342921,5994.84700334571
TLK3,2026,2026/2027,year_group_7,7,5989.11661580758,6040.13700671146,5953.47392020956
TLK3,2027,2027/2028,year_group_7,7,5870.68905196331,5917.96498113495,5825.67079503517
TLK3,2028,2028/2029,year_group_7,7,5733.12407559832,5779.79076471374,5687.92370368726
TLK3,2029,2029/2030,year_group_7,7,5638.30989128147,5716.24262473489,5561.29342797078
TLK3,2030,2030/2031,year_group_7,7,5335.2561402939,5414.92700285393,5256.65559236328
TLK3,2031,2031/2032,year_group_7,7,5153.95411724729,5236.5564313318,5072.41665320619
TLK3,2032,2032/2033,year_group_7,7,5102.6388797366,5190.20240120068,5016.30008423535
TLK3,2023,2023/2024,year_group_8,8,6241.7195536803,6281.95841148286,6211.14092903728
TLK3,2024,2024/2025,year_group_8,8,6304.90901859693,6353.89714870592,6264.28790234068
TLK3,2025,2025/2026,year_group_8,8,6199.33230307226,6263.18989309889,6158.22762025386
TLK3,2026,2026/2027,year_group_8,8,6015.90991502159,6076.92098433405,5974.11760517817
TLK3,2027,2027/2028,year_group_8,8,5975.44537886153,6048.24559757076,5933.22995454742
TLK3,2028,2028/2029,year_group_8,8,5857.28814725323,5924.54114901975,5809.26535822621
TLK3,2029,2029/2030,year_group_8,8,5720.03718771376,5787.95863133408,5671.00853399293
TLK3,2030,2030/2031,year_group_8,8,5625.4394338428,5718.39855349424,5552.55502396076
TLK3,2031,2031/2032,year_group_8,8,5323.07745760314,5414.830768749,5247.94508074943
TLK3,2032,2032/2033,year_group_8,8,5142.18928906545,5235.40907209272,5063.34536619987
TLK3,2023,2023/2024,year_group_9,9,5899.39819630532,5926.80227389709,5873.03655567487
TLK3,2024,2024/2025,year_group_9,9,6221.04900774205,6278.3353528574,6182.10099114203
TLK3,2025,2025/2026,year_group_9,9,6284.02920969419,6348.38010011695,6237.6863896928
TLK3,2026,2026/2027,year_group_9,9,6178.80212992766,6254.40969395642,6131.78181342588
TLK3,2027,2027/2028,year_group_9,9,5995.9871771944,6068.96740278064,5948.94456097594
TLK3,2028,2028/2029,year_group_9,9,5955.65664642282,6036.60614068505,5909.23418425194
TLK3,2029,2029/2030,year_group_9,9,5837.89071315193,5916.372077395,5783.00666457702
TLK3,2030,2030/2031,year_group_9,9,5701.09428416927,5777.68398774661,5647.58159346661
TLK3,2031,2031/2032,year_group_9,9,5606.80980730479,5704.4180305199,5533.72907555497
TLK3,2032,2032/2033,year_group_9,9,5305.4491556306,5400.58185218149,5230.89797189528
