itl22cd,year,nc_year,pupil_number,upper_pi,lower_pi
TLK1,2025,year_group_5,27841.6146126139,28153.1259315414,27726.9098986089
TLK1,2026,year_group_5,26998.9790187139,27352.4575646462,26871.2041970735
TLK1,2027,year_group_5,26461.0120312204,26798.8720688824,26201.6974793158
TLK1,2028,year_group_5,25604.6201487854,25936.5446610407,25323.1873608221
TLK1,2029,year_group_5,24762.3586761211,25093.495799572,24462.3014544569
TLK1,2030,year_group_5,24338.1954271794,24664.9150379821,24018.9169922144
TLK1,2031,year_group_5,24583.6308071911,24925.1038046756,24223.101257293
TLK1,2032,year_group_5,24132.4799008557,24647.2242641519,23563.6380908063
TLK1,2023,year_group_6,28235.6993491045,28479.9644643595,28185.7971167579
TLK1,2024,year_group_6,27776.6802916912,28073.6994833674,27701.2105356759
TLK1,2025,year_group_6,27596.4606789513,27985.8193136253,27492.4833946111
TLK1,2026,year_group_6,27814.7209990235,28214.256738206,27690.1268687646
TLK1,2027,year_group_6,26972.8993491556,27383.6956112214,26832.0671672364
TLK1,2028,year_group_6,26435.4520109888,26875.7121906553,26179.4488897136
TLK1,2029,year_group_6,25579.8873604758,26000.3097814569,25301.766703463
TLK1,2030,year_group_6,24738.4394704612,25143.6836349289,24441.607090335
TLK1,2031,year_group_6,24314.6859421005,24713.0859346572,23993.0861978376
TLK1,2032,year_group_6,24559.8842437544,24964.1239874061,24200.6841284726
TLK1,2023,year_group_7,28402.5822726529,28521.8651895541,28283.7311321321
TLK1,2024,year_group_7,27889.6461063757,28127.4936361854,27769.4198840865
TLK1,2025,year_group_7,27436.2527298187,27741.6530182133,27302.3289029147
TLK1,2026,year_group_7,27258.2418663866,27651.9392228806,27111.1448723788
TLK1,2027,year_group_7,27473.8272149418,27865.1717971333,27316.6530526674
TLK1,2028,year_group_7,26642.3228272085,27081.3313163241,26479.7117856183
TLK1,2029,year_group_7,26111.4623772171,26557.7966535682,25847.380642641
TLK1,2030,year_group_7,25266.3834213566,25691.3058955702,24982.2988018992
TLK1,2031,year_group_7,24435.2482127219,24861.5312778128,24134.6841700615
TLK1,2032,year_group_7,24016.6881552505,24422.4467695204,23693.5013857942
TLK1,2023,year_group_8,28164.8950999025,28237.6833976417,28100.9220032853
TLK1,2024,year_group_8,28416.6015514767,28564.0367685993,28279.8207056919
TLK1,2025,year_group_8,27903.412204166,28174.5674656116,27768.226865006
TLK1,2026,year_group_8,27449.7950364022,27779.6242816911,27306.1204753593
TLK1,2027,year_group_8,27271.6963082857,27688.208175334,27117.2649323848
TLK1,2028,year_group_8,27487.3880679792,27905.0232034265,27318.3358693688
TLK1,2029,year_group_8,26655.4732565829,27098.9903959025,26483.0156267017
TLK1,2030,year_group_8,26124.3507782804,26562.2230842695,25854.3993627975
TLK1,2031,year_group_8,25278.8546984628,25703.5270223176,24987.6055046925
TLK1,2032,year_group_8,24447.3092483888,24864.6789240097,24138.6596058137
TLK1,2023,year_group_9,27595.2528039028,27645.3464859652,27467.4523860376
TLK1,2024,year_group_9,28160.050741928,28258.9534021249,28015.5637242799
TLK1,2025,year_group_9,28411.7139000281,28543.0801586032,28221.1970069428
TLK1,2026,year_group_9,27898.6128212126,28172.6579619048,27699.8794818435
TLK1,2027,year_group_9,27445.0736755375,27743.0066780972,27244.5700502329
TLK1,2028,year_group_9,27267.005580377,27652.7316127272,27056.0349308734
TLK1,2029,year_group_9,27482.6602411185,27872.8236908955,27256.8782489645
TLK1,2030,year_group_9,26650.888518952,27067.1781750854,26421.9644692963
TLK1,2031,year_group_9,26119.8573936407,26538.5115543183,25800.8577154696
TLK1,2032,year_group_9,25274.5067390292,25677.3336142502,24936.9387534118
TLK2,2023,year_group_10,13347.1919633412,13413.7587977539,13278.4917644791
TLK2,2024,year_group_10,13541.2448822465,13658.3134324202,13466.5154983665
TLK2,2025,year_group_10,13871.2294924459,13980.9892520739,13762.0327130177
TLK2,2026,year_group_10,13862.2282147509,13974.2747322508,13722.3246308684
TLK2,2027,year_group_10,13441.5825476309,13597.6703246866,13311.5142185108
TLK2,2028,year_group_10,13331.3250748233,13491.3020828757,13206.5557815838
TLK2,2029,year_group_10,13238.7369999899,13411.6209335126,13108.2061965942
TLK2,2030,year_group_10,13309.1440097768,13509.3934822088,13173.2436268057
TLK2,2031,year_group_10,12968.4134008922,13185.8710987334,12831.8987137076
TLK2,2032,year_group_10,12404.9333999218,12656.2543057261,12247.8534560294
TLK2,2023,year_group_11,13217.219031413,13284.8509908202,13195.1197128029
TLK2,2024,year_group_11,13203.5595863929,13297.7026137809,13140.8558018894
TLK2,2025,year_group_11,13395.5242546705,13530.707556504,13320.6429668799
TLK2,2026,year_group_11,13721.9578202719,13851.9894376577,13616.4149344763
TLK2,2027,year_group_11,13713.0534075141,13849.9939652436,13585.9606289963
TLK2,2028,year_group_11,13296.934410662,13467.2633708248,13174.5751362854
TLK2,2029,year_group_11,13187.863445319,13361.1058898152,13069.2470174967
TLK2,2030,year_group_11,13096.2717332638,13281.8048916279,12974.6572508745
TLK2,2031,year_group_11,13165.9210761049,13381.9478823904,13038.1278424048
TLK2,2032,year_group_11,12828.8571521221,13058.6545331264,12708.2743952424
TLK2,2023,year_group_2,12848.4220306391,12931.085471583,12821.6460197155
TLK2,2024,year_group_2,12290.1556772705,12415.6554507637,12186.6241831495
TLK2,2025,year_group_2,11726.2306447376,11855.5261334675,11617.2712855158
TLK2,2026,year_group_2,11461.3078422535,11599.1425422066,11343.4001669149
TLK2,2027,year_group_2,11249.6099310916,11396.0215233613,11122.7679101035
TLK2,2028,year_group_2,11170.9854585397,11327.5566636465,11033.8841678489
TLK2,2029,year_group_2,10958.3691564013,11230.7503103935,10698.0611192782
TLK2,2030,year_group_2,10733.3590644646,11024.7218684187,10453.9687428143
TLK2,2031,year_group_2,10512.9691437187,10823.5562379391,10213.524712049
TLK2,2032,year_group_2,10297.1045273882,10630.6603863062,9980.3644586069
TLK2,2023,year_group_3,13214.9084923017,13264.1064240365,13176.5400352642
TLK2,2024,year_group_3,12876.5904296503,13001.6397507425,12831.1525733702
TLK2,2025,year_group_3,12317.1001540477,12463.5752373326,12210.4737484446
TLK2,2026,year_group_3,11751.9387934045,11900.8772923697,11638.1585499133
TLK2,2027,year_group_3,11486.4351840953,11640.1683155167,11362.2695895309
TLK2,2028,year_group_3,11274.2731543655,11435.2734206547,11142.0466933676
TLK2,2029,year_group_3,11195.4763084662,11367.1502792908,11053.28316982
TLK2,2030,year_group_3,10982.393874314,11260.8625427035,10707.8601739087
TLK2,2031,year_group_3,10756.8904786832,11053.7525806944,10467.1825096674
TLK2,2032,year_group_3,10536.0173833334,10849.8223021861,10232.3717785199
TLK2,2023,year_group_4,13189.7544952933,13267.571037997,13158.5464510181
TLK2,2024,year_group_4,13259.9010035166,13374.5941346575,13211.9403951224
TLK2,2025,year_group_4,12920.4310767235,13065.0144200053,12867.6733198759
TLK2,2026,year_group_4,12359.0359167613,12528.9708119172,12250.2566320427
TLK2,2027,year_group_4,11791.9503635388,11960.5315578632,11680.5613418085
TLK2,2028,year_group_4,11525.5427998719,11699.8928545103,11403.7715228274
TLK2,2029,year_group_4,11312.6584266989,11493.7874189142,11179.8927377144
TLK2,2030,year_group_4,11233.5933028939,11423.0405483165,11088.3410265657
TLK2,2031,year_group_4,11019.7853916177,11306.8047339129,10745.0715582641
TLK2,2032,year_group_4,10793.5142294857,11100.8090065769,10499.5105803163
TLK2,2023,year_group_5,13295.0426034101,13314.247780942,13279.0288347894
TLK2,2024,year_group_5,13202.7065158443,13288.3704188693,13167.2106170536
TLK2,2025,year_group_5,13272.9219062456,13395.2028182887,13221.7270373508
TLK2,2026,year_group_5,12933.1186281782,13079.1947577392,12878.7262650257
TLK2,2027,year_group_5,12371.1721917194,12547.1692202988,12263.8258347115
TLK2,2028,year_group_5,11803.5297741715,11979.3422752989,11689.7647342351
TLK2,2029,year_group_5,11536.8606047073,11713.052145884,11415.9437629036
TLK2,2030,year_group_5,11323.7671842183,11506.4732081009,11192.2269432962
TLK2,2031,year_group_5,11244.6244203702,11436.5661697548,11100.6739363099
TLK2,2032,year_group_5,11030.6065548858,11321.8199130063,10757.9194120864
TLK2,2023,year_group_6,13445.2398790492,13547.7695970161,13427.5430886884
TLK2,2024,year_group_6,13334.9524061937,13442.3352471664,13309.5420741703
TLK2,2025,year_group_6,13242.3391389938,13368.087225493,13202.1136352498
TLK2,2026,year_group_6,13312.7653058827,13470.5205128224,13260.7588820241
TLK2,2027,year_group_6,12971.9419873223,13142.3300927274,12916.0418805859
TLK2,2028,year_group_6,12408.308668608,12606.9094172039,12299.2392807084
TLK2,2029,year_group_6,11838.9622702898,12036.7749535565,11724.2225009588
TLK2,2030,year_group_6,11571.4925983918,11773.0727161727,11448.1528327758
TLK2,2031,year_group_6,11357.75950215,11560.3129941192,11225.3893448662
TLK2,2032,year_group_6,11278.3791631251,11490.8368530019,11135.6431773944
TLK2,2023,year_group_7,13969.9287881823,14021.9083587355,13902.6489962113
TLK2,2024,year_group_7,13546.0149755045,13656.6383265636,13481.7013205862
TLK2,2025,year_group_7,13434.9008732387,13546.9983694796,13366.1565814814
TLK2,2026,year_group_7,13341.5934487742,13473.6848035816,13261.3357430698
TLK2,2027,year_group_7,13412.5474756214,13575.4536519823,13325.3341047583
TLK2,2028,year_group_7,13069.169609644,13255.2365933178,12980.4286581627
TLK2,2029,year_group_7,12501.3117324563,12703.4326902397,12361.8265626792
TLK2,2030,year_group_7,11927.6979548483,12123.422309531,11785.7176999801
TLK2,2031,year_group_7,11658.2235376109,11858.295106188,11513.2468109503
TLK2,2032,year_group_7,11442.8884637485,11647.0097548576,11290.1076889871
TLK2,2023,year_group_8,14010.2928067502,14043.3782051186,13935.9522530958
TLK2,2024,year_group_8,14001.2012884959,14065.5621651025,13892.3164620833
TLK2,2025,year_group_8,13576.3385200259,13679.8220805703,13472.8525848598
TLK2,2026,year_group_8,13464.975682362,13576.3198258579,13358.9183368962
TLK2,2027,year_group_8,13371.4593837862,13495.0521821909,13252.4253844173
TLK2,2028,year_group_8,13442.5722453605,13592.3841415552,13320.1415585698
TLK2,2029,year_group_8,13098.4257080045,13265.7934250334,12976.3409352708
TLK2,2030,year_group_8,12529.2966478414,12726.2543000847,12369.8476867859
TLK2,2031,year_group_8,11954.3988023392,12146.2070986745,11791.4340921278
TLK2,2032,year_group_8,11684.3211509032,11877.6138574449,11516.5679188913
TLK2,2023,year_group_9,13594.820687413,13671.0668683769,13543.4967816759
TLK2,2024,year_group_9,13926.1108785495,14001.3868737596,13842.2593124348
TLK2,2025,year_group_9,13917.0739873859,14011.1412649642,13800.5972901192
TLK2,2026,year_group_9,13494.7640397288,13628.5451839178,13382.0351839526
TLK2,2027,year_group_9,13384.0703342902,13520.6087093177,13273.1881381382
TLK2,2028,year_group_9,13291.1159356291,13444.3828759459,13174.3653899982
TLK2,2029,year_group_9,13361.8015100732,13538.8714083538,13238.2391491209
TLK2,2030,year_group_9,13019.7228038109,13214.0384148567,12898.5867484377
TLK2,2031,year_group_9,12454.013399635,12669.4551380524,12303.6982823003
TLK2,2032,year_group_9,11882.5698723131,12097.0605024891,11731.873736862
TLK3,2023,year_group_10,5869.12135386603,5891.72892521222,5849.90551992231
TLK3,2024,year_group_10,5886.48145679944,5927.68197929271,5859.71467661462
TLK3,2025,year_group_10,6207.42801339442,6274.24875934394,6173.75402127731
TLK3,2026,year_group_10,6270.270320118,6341.80844290686,6228.42566118708
TLK3,2027,year_group_10,6165.27363517024,6246.33856403639,6125.87041328714
TLK3,2028,year_group_10,5982.85895599772,6062.769206391,5943.10472396176
TLK3,2029,year_group_10,5942.61672897218,6030.47798063282,5902.38404165218
TLK3,2030,year_group_10,5825.10864435501,5911.9812511725,5775.6108351048
TLK3,2031,year_group_10,5688.61173131953,5774.43990747738,5638.33365549842
TLK3,2032,year_group_10,5594.5336904315,5699.06841303265,5512.93686358829
TLK3,2023,year_group_11,5748.93993033115,5761.83829845917,5736.35376105459
TLK3,2024,year_group_11,5802.44645007733,5830.23086588279,5781.43709670638
TLK3,2025,year_group_11,5819.60933725678,5864.13697956915,5792.3922966703
TLK3,2026,year_group_11,6136.90984881501,6205.4872876148,6101.49469979411
TLK3,2027,year_group_11,6199.03824889022,6272.3444827584,6154.44537885944
TLK3,2028,year_group_11,6095.23435643131,6176.92853991371,6056.0844218585
TLK3,2029,year_group_11,5914.89196039116,5996.30004746318,5872.75960108778
TLK3,2030,year_group_11,5875.10689661944,5966.76522409916,5833.94053446043
TLK3,2031,year_group_11,5758.93373758378,5845.7446090889,5709.29137717804
TLK3,2032,year_group_11,5623.98746867292,5708.82618441008,5574.71285939819
TLK3,2023,year_group_2,5557.64558903331,5568.7278211263,5546.08548626189
TLK3,2024,year_group_2,5465.73346114319,5521.20453458147,5405.24623968697
TLK3,2025,year_group_2,5171.95552781975,5229.89140661391,5108.00099225909
TLK3,2026,year_group_2,4996.20276625709,5059.25915123485,4927.64629684281
TLK3,2027,year_group_2,4946.45817680798,5014.47763467449,4872.78166422898
TLK3,2028,year_group_2,4981.13529051525,5056.74243030856,4900.83838028138
TLK3,2029,year_group_2,4790.74126870212,4909.58692010044,4670.16644393444
TLK3,2030,year_group_2,4683.45228497677,4812.39084133585,4554.76577565682
TLK3,2031,year_group_2,4578.56604549979,4715.95454106254,4441.08888579289
TLK3,2032,year_group_2,4476.02874064672,4620.32987556474,4331.79416675262
TLK3,2023,year_group_3,5750.00691887065,5760.34667985048,5720.07726054553
TLK3,2024,year_group_3,5615.26982772316,5629.41331862064,5585.40593582384
TLK3,2025,year_group_3,5522.40471240137,5575.84584058244,5450.76934916559
TLK3,2026,year_group_3,5225.58075365575,5280.94845171743,5151.67290023749
TLK3,2027,year_group_3,5048.00570621314,5106.71160599337,4970.66368290724
TLK3,2028,year_group_3,4997.74534186438,5062.81712596377,4915.42484345952
TLK3,2029,year_group_3,5032.78200391732,5104.5291873075,4943.44257964895
TLK3,2030,year_group_3,4840.4138888695,4955.01011475943,4711.89768882354
TLK3,2031,year_group_3,4732.01248336268,4856.19997974731,4593.30336547007
TLK3,2032,year_group_3,4626.03873486734,4759.32624489569,4481.44042271898
TLK3,2023,year_group_4,5926.86444433548,5960.8622208022,5912.45309127605
TLK3,2024,year_group_4,5809.66784216459,5838.61499441882,5777.03264510147
TLK3,2025,year_group_4,5673.5327458715,5705.87049572495,5639.37498919672
TLK3,2026,year_group_4,5579.70408066184,5643.69286243537,5509.799912921
TLK3,2027,year_group_4,5279.80033580738,5345.50980284531,5205.75786980099
TLK3,2028,year_group_4,5100.38280514103,5171.41835544769,5021.02903412023
TLK3,2029,year_group_4,5049.60094929071,5124.55948655306,4964.82646006257
TLK3,2030,year_group_4,5085.00114475094,5167.3833125648,4994.8182334332
TLK3,2031,year_group_4,4890.63705656466,5014.59270206529,4764.95227400196
TLK3,2032,year_group_4,4781.1108997262,4911.49296691252,4647.47250154851
TLK3,2023,year_group_5,6018.49868161987,6028.32721250713,6004.43750194082
TLK3,2024,year_group_5,5978.01673275898,6009.10281013412,5958.8436946368
TLK3,2025,year_group_5,5859.80865572599,5888.50872158778,5824.56032256737
TLK3,2026,year_group_5,5722.49863434805,5753.27738832907,5684.40410806546
TLK3,2027,year_group_5,5627.86017316781,5693.40676248538,5552.9658701729
TLK3,2028,year_group_5,5325.36808451029,5392.65128312248,5248.54151277725
TLK3,2029,year_group_5,5144.40207616859,5215.39756328752,5063.50645940128
TLK3,2030,year_group_5,5093.18194335723,5169.85279593986,5007.44791022336
TLK3,2031,year_group_5,5128.88766310023,5212.13113581116,5036.81600802584
TLK3,2032,year_group_5,4932.84609975125,5054.97700898023,4803.51593988322
TLK3,2023,year_group_6,6239.73520938314,6265.18905001065,6216.29458066478
TLK3,2024,year_group_6,6055.11740266519,6081.57578045546,6026.57121313013
TLK3,2025,year_group_6,6014.38914699738,6056.04601356122,5985.25676292341
TLK3,2026,year_group_6,5895.4618493037,5936.79348768605,5853.83574153601
TLK3,2027,year_group_6,5757.31638413229,5800.17080265445,5713.86049012782
TLK3,2028,year_group_6,5662.10210835219,5738.2060801932,5586.01969755343
TLK3,2029,year_group_6,5357.7695485076,5434.61994280774,5280.06693649827
TLK3,2030,year_group_6,5175.7024775706,5255.78940753511,5095.09826438501
TLK3,2031,year_group_6,5124.17070296042,5209.58337383862,5041.79271496693
TLK3,2032,year_group_6,5160.09366920628,5252.80598309442,5069.97254280367
TLK3,2023,year_group_7,6319.33403625695,6338.48165619666,6292.15570010732
TLK3,2024,year_group_7,6213.51577149161,6247.19917048452,6177.61196764479
TLK3,2025,year_group_7,6029.67373088464,6064.16437711055,5989.45883838526
TLK3,2026,year_group_7,5989.11661580758,6038.36699900421,5948.21634590937
TLK3,2027,year_group_7,5870.68905196331,5918.18648294217,5818.02065413312
TLK3,2028,year_group_7,5733.12407559832,5779.43528131618,5681.16201673452
TLK3,2029,year_group_7,5638.30989128147,5718.63297025353,5553.81893646634
TLK3,2030,year_group_7,5335.2561402939,5414.27093745398,5251.89615579042
TLK3,2031,year_group_7,5153.95411724729,5233.73918160073,5067.7434486621
TLK3,2032,year_group_7,5102.6388797366,5187.18223121602,5012.63990517946
TLK3,2023,year_group_8,6241.7195536803,6284.1874413831,6211.64959915552
TLK3,2024,year_group_8,6304.90901859693,6354.7740795309,6262.15629414213
TLK3,2025,year_group_8,6199.33230307226,6259.2161298478,6158.14193053768
TLK3,2026,year_group_8,6015.90991502159,6074.70376366467,5973.06371736366
TLK3,2027,year_group_8,5975.44537886153,6042.2060198481,5930.01409216359
TLK3,2028,year_group_8,5857.28814725323,5923.93717172968,5804.44960450106
TLK3,2029,year_group_8,5720.03718771376,5784.80749638363,5666.37025505365
TLK3,2030,year_group_8,5625.4394338428,5719.85240815617,5542.05992719284
TLK3,2031,year_group_8,5323.07745760314,5417.00940134304,5239.24549917118
TLK3,2032,year_group_8,5142.18928906545,5238.63813525581,5056.333325164
TLK3,2023,year_group_9,5899.39819630532,5926.15639108123,5874.22227628222
TLK3,2024,year_group_9,6221.04900774205,6279.42048676448,6189.25271885988
TLK3,2025,year_group_9,6284.02920969419,6345.24404342835,6243.7565797774
TLK3,2026,year_group_9,6178.80212992766,6248.80104395559,6138.32643067961
TLK3,2027,year_group_9,5995.9871771944,6063.60114430662,5955.41456782805
TLK3,2028,year_group_9,5955.65664642282,6032.87490484299,5910.7142551332
TLK3,2029,year_group_9,5837.89071315193,5913.59106375583,5789.05946665042
TLK3,2030,year_group_9,5701.09428416927,5777.51187153263,5650.7731770822
TLK3,2031,year_group_9,5606.80980730479,5705.76373516949,5525.31614930239
TLK3,2032,year_group_9,5305.4491556306,5404.63842982413,5224.12744316278
